,time,period,step,zon,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,stoarge_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,perecent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out,river_contribution,river_contribution_2,river_contribution_3,well_contribution,total_contribution,storage_contribution,river_corrected,river_percentage
1564,0.9,2.0,9.0,6.0,70.9,0.0,0.0,274000.0,0.0,265.0,163000.0,437000.0,15.8,0.0,380000.0,0.0,0.0,0.0,57100.0,437000.0,82.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,163000.0,0.0,0.0,0.0,0.0,2360.0,0.0,54700.0,-99.27894736842106,62.70022883295194,0.0,86.95652173913044,0.7210526315789473,3.6155606407322653e-05,0.0,0.0
1565,1.0,2.0,10.0,6.0,72.8,0.0,0.0,274000.0,0.0,265.0,163000.0,437000.0,14.0,0.0,380000.0,0.0,0.0,0.0,57100.0,437000.0,86.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,163000.0,0.0,0.0,0.0,0.0,2360.0,0.0,54700.0,-99.27894736842106,62.70022883295194,0.0,86.95652173913044,0.7210526315789473,3.203661327231121e-05,0.0,0.0
1566,1.1,3.0,1.0,6.0,0.0,0.0,0.0,272000.0,0.0,265.0,163000.0,435000.0,15100.0,0.0,364000.0,0.0,0.0,0.0,56200.0,435000.0,86.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,163000.0,0.0,0.0,0.0,0.0,2350.0,0.0,53800.0,-99.25274725274726,62.52873563218391,0.0,83.67816091954023,0.7472527472527473,0.03471264367816092,2000.0,0.5494505494505495
1567,1.2,3.0,2.0,6.0,0.0,0.0,0.0,271000.0,0.0,265.0,162000.0,434000.0,14000.0,0.0,364000.0,0.0,0.0,0.0,56000.0,434000.0,85.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,0.0,0.0,0.0,0.0,2340.0,0.0,53700.0,-99.25549450549451,62.44239631336406,0.0,83.87096774193549,0.7445054945054945,0.03225806451612903,3000.0,0.8241758241758242
1568,1.3,3.0,3.0,6.0,0.0,0.0,0.0,270000.0,0.0,265.0,162000.0,432000.0,12800.0,0.0,364000.0,0.0,0.0,0.0,55900.0,432000.0,82.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,0.0,0.0,0.0,0.0,2330.0,0.0,53600.0,-99.25824175824175,62.5,0.0,84.25925925925925,0.7417582417582418,0.02962962962962963,4000.0,1.098901098901099
1569,1.4,3.0,4.0,6.0,0.0,0.0,0.0,270000.0,0.0,265.0,161000.0,431000.0,11700.0,0.0,364000.0,0.0,0.0,0.0,55800.0,431000.0,87.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,161000.0,0.0,0.0,0.0,0.0,2330.0,0.0,53500.0,-99.25824175824175,62.64501160092807,0.0,84.45475638051045,0.7417582417582417,0.0271461716937355,4000.0,1.098901098901099
1570,1.5,3.0,5.0,6.0,0.0,0.0,0.0,269000.0,0.0,265.0,161000.0,430000.0,10700.0,0.0,364000.0,0.0,0.0,0.0,55800.0,430000.0,87.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,161000.0,0.0,0.0,0.0,0.0,2330.0,0.0,53500.0,-99.26098901098901,62.558139534883715,0.0,84.65116279069768,0.7390109890109888,0.02488372093023256,5000.0,1.3736263736263736
1571,1.6,3.0,6.0,6.0,0.0,0.0,0.0,269000.0,0.0,265.0,160000.0,429000.0,9740.0,0.0,364000.0,0.0,0.0,0.0,55700.0,429000.0,85.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,2320.0,0.0,53400.0,-99.26098901098901,62.7039627039627,0.0,84.84848484848484,0.739010989010989,0.022703962703962705,5000.0,1.3736263736263736
1572,1.7,3.0,7.0,6.0,0.0,0.0,0.0,268000.0,0.0,265.0,160000.0,428000.0,8900.0,0.0,364000.0,0.0,0.0,0.0,55700.0,428000.0,85.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,2320.0,0.0,53400.0,-99.26373626373626,62.616822429906534,0.0,85.04672897196261,0.7362637362637362,0.020794392523364486,6000.0,1.6483516483516485
1573,1.8,3.0,8.0,6.0,0.0,0.0,0.0,268000.0,0.0,265.0,159000.0,427000.0,8150.0,0.0,364000.0,0.0,0.0,0.0,55600.0,427000.0,82.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,159000.0,0.0,0.0,0.0,0.0,2320.0,0.0,53300.0,-99.26373626373626,62.76346604215457,0.0,85.24590163934425,0.7362637362637363,0.01908665105386417,6000.0,1.6483516483516485
1574,1.9,3.0,9.0,6.0,0.0,0.0,0.0,267000.0,0.0,265.0,159000.0,427000.0,7470.0,0.0,364000.0,0.0,0.0,0.0,55600.0,427000.0,87.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,159000.0,0.0,0.0,0.0,0.0,2310.0,0.0,53300.0,-99.26648351648352,62.52927400468384,0.0,85.24590163934425,0.7335164835164836,0.01749414519906323,7000.0,1.9230769230769231
1575,2.0,3.0,10.0,6.0,0.0,0.0,0.0,267000.0,0.0,265.0,159000.0,426000.0,6880.0,0.0,364000.0,0.0,0.0,0.0,55600.0,426000.0,86.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,159000.0,0.0,0.0,0.0,0.0,2310.0,0.0,53300.0,-99.26648351648352,62.676056338028175,0.0,85.44600938967136,0.7335164835164836,0.016150234741784036,7000.0,1.9230769230769231
1576,2.1,4.0,1.0,6.0,0.0,0.0,0.0,263000.0,0.0,265.0,158000.0,422000.0,36600.0,0.0,332000.0,0.0,0.0,0.0,53700.0,422000.0,82.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,158000.0,0.0,0.0,0.0,0.0,2280.0,0.0,51400.0,-99.2078313253012,62.32227488151659,0.0,78.67298578199052,0.7921686746987953,0.0867298578199052,11000.0,3.313253012048193
1577,2.2,4.0,2.0,6.0,0.0,0.0,0.0,262000.0,0.0,265.0,157000.0,419000.0,33900.0,0.0,332000.0,0.0,0.0,0.0,53400.0,419000.0,84.4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,157000.0,0.0,0.0,0.0,0.0,2270.0,0.0,51100.0,-99.21084337349397,62.52983293556086,0.0,79.23627684964201,0.789156626506024,0.08090692124105012,12000.0,3.614457831325301
1578,2.3,4.0,3.0,6.0,0.0,0.0,0.0,260000.0,0.0,265.0,156000.0,416000.0,31200.0,0.0,332000.0,0.0,0.0,0.0,53100.0,416000.0,86.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,156000.0,0.0,0.0,0.0,0.0,2250.0,0.0,50900.0,-99.21686746987952,62.5,0.0,79.8076923076923,0.7831325301204819,0.075,14000.0,4.216867469879518
1579,2.4,4.0,4.0,6.0,0.0,0.0,0.0,258000.0,0.0,265.0,154000.0,413000.0,28600.0,0.0,332000.0,0.0,0.0,0.0,52900.0,413000.0,86.6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,154000.0,0.0,0.0,0.0,0.0,2240.0,0.0,50700.0,-99.22289156626506,62.469733656174334,0.0,80.38740920096852,0.7771084337349398,0.0692493946731235,16000.0,4.819277108433735
1580,2.5,4.0,5.0,6.0,0.0,0.0,0.0,257000.0,0.0,265.0,153000.0,411000.0,26200.0,0.0,332000.0,0.0,0.0,0.0,52800.0,410000.0,82.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,153000.0,0.0,0.0,0.0,0.0,2230.0,0.0,50500.0,-99.46980605348223,62.530413625304135,0.0,80.97560975609757,0.7722129393486353,0.06390243902439025,17000.0,5.120481927710843
1581,2.6,4.0,6.0,6.0,0.0,0.0,0.0,256000.0,0.0,265.0,152000.0,408000.0,24000.0,0.0,332000.0,0.0,0.0,0.0,52600.0,408000.0,88.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,152000.0,0.0,0.0,0.0,0.0,2220.0,0.0,50400.0,-99.2289156626506,62.745098039215684,0.0,81.37254901960785,0.7710843373493975,0.058823529411764705,18000.0,5.421686746987952
1582,2.7,4.0,7.0,6.0,0.0,0.0,0.0,255000.0,0.0,265.0,151000.0,406000.0,22000.0,0.0,332000.0,0.0,0.0,0.0,52500.0,406000.0,82.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,151000.0,0.0,0.0,0.0,0.0,2210.0,0.0,50300.0,-99.23192771084338,62.80788177339901,0.0,81.77339901477832,0.7680722891566265,0.054187192118226604,19000.0,5.72289156626506
1583,2.8,4.0,8.0,6.0,0.0,0.0,0.0,254000.0,0.0,265.0,150000.0,404000.0,20300.0,0.0,332000.0,0.0,0.0,0.0,52400.0,404000.0,87.6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2210.0,0.0,50200.0,-99.23493975903614,62.87128712871287,0.0,82.17821782178217,0.7650602409638555,0.05024752475247525,20000.0,6.024096385542169
1584,2.9,4.0,9.0,6.0,0.0,0.0,0.0,253000.0,0.0,265.0,149000.0,403000.0,18700.0,0.0,332000.0,0.0,0.0,0.0,52300.0,403000.0,85.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2200.0,0.0,50100.0,-99.23795180722891,62.779156327543426,0.0,82.38213399503722,0.7620481927710844,0.04640198511166253,21000.0,6.325301204819277
1585,3.0,4.0,10.0,6.0,0.0,0.0,0.0,252000.0,0.0,265.0,149000.0,401000.0,17300.0,0.0,332000.0,0.0,0.0,0.0,52200.0,401000.0,87.6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2190.0,0.0,50000.0,-99.24096385542168,62.84289276807981,0.0,82.7930174563591,0.7590361445783134,0.04314214463840399,22000.0,6.626506024096386
1586,3.1,5.0,1.0,6.0,9120.0,0.0,0.0,254000.0,0.0,265.0,148000.0,411000.0,4940.0,0.0,353000.0,0.0,0.0,0.0,53300.0,411000.0,83.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,0.0,2210.0,0.0,51100.0,-99.28045325779037,61.80048661800487,0.0,85.88807785888078,0.7195467422096318,0.012019464720194648,20000.0,5.6657223796034
1587,3.2,5.0,2.0,6.0,7450.0,0.0,0.0,254000.0,0.0,265.0,148000.0,410000.0,3620.0,0.0,353000.0,0.0,0.0,0.0,53500.0,410000.0,84.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,0.0,2210.0,0.0,51300.0,-99.28045325779037,61.951219512195124,0.0,86.09756097560975,0.7195467422096318,0.008829268292682926,20000.0,5.6657223796034
1588,3.3,5.0,3.0,6.0,6060.0,0.0,0.0,255000.0,0.0,265.0,148000.0,409000.0,2750.0,0.0,353000.0,0.0,0.0,0.0,53500.0,409000.0,84.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,0.0,2210.0,0.0,51300.0,-99.27762039660057,62.34718826405869,0.0,86.3080684596577,0.7223796033994335,0.006723716381418093,19000.0,5.382436260623229
1589,3.4,5.0,4.0,6.0,4910.0,0.0,0.0,255000.0,0.0,265.0,149000.0,409000.0,2150.0,0.0,353000.0,0.0,0.0,0.0,53600.0,409000.0,85.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2220.0,0.0,51400.0,-99.27762039660057,62.34718826405869,0.0,86.3080684596577,0.7223796033994335,0.005256723716381418,19000.0,5.382436260623229
1590,3.5,5.0,5.0,6.0,3970.0,0.0,0.0,255000.0,0.0,265.0,149000.0,408000.0,1730.0,0.0,353000.0,0.0,0.0,0.0,53600.0,408000.0,91.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2220.0,0.0,51400.0,-99.27762039660057,62.5,0.0,86.51960784313727,0.7223796033994333,0.004240196078431372,19000.0,5.382436260623229
1591,3.6,5.0,6.0,6.0,3190.0,0.0,0.0,255000.0,0.0,265.0,149000.0,408000.0,1440.0,0.0,353000.0,0.0,0.0,0.0,53600.0,408000.0,82.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2220.0,0.0,51400.0,-99.27762039660057,62.5,0.0,86.51960784313727,0.7223796033994333,0.0035294117647058825,19000.0,5.382436260623229
1592,3.7,5.0,7.0,6.0,2560.0,0.0,0.0,256000.0,0.0,265.0,149000.0,408000.0,1230.0,0.0,353000.0,0.0,0.0,0.0,53600.0,408000.0,86.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2220.0,0.0,51400.0,-99.27478753541077,62.745098039215684,0.0,86.51960784313727,0.725212464589235,0.003014705882352941,18000.0,5.099150141643059
1593,3.8,5.0,8.0,6.0,2030.0,0.0,0.0,256000.0,0.0,265.0,150000.0,408000.0,1070.0,0.0,353000.0,0.0,0.0,0.0,53600.0,408000.0,81.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2220.0,0.0,51400.0,-99.27478753541077,62.745098039215684,0.0,86.51960784313727,0.725212464589235,0.002622549019607843,18000.0,5.099150141643059
1594,3.9,5.0,9.0,6.0,1610.0,0.0,0.0,256000.0,0.0,265.0,150000.0,408000.0,959.0,0.0,353000.0,0.0,0.0,0.0,53600.0,407000.0,85.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2220.0,0.0,51400.0,-99.52048778111102,62.745098039215684,0.0,86.73218673218673,0.7234349830583792,0.0023562653562653564,18000.0,5.099150141643059
1595,4.0,5.0,10.0,6.0,1260.0,0.0,0.0,256000.0,0.0,265.0,150000.0,408000.0,881.0,0.0,353000.0,0.0,0.0,0.0,53600.0,407000.0,81.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2220.0,0.0,51400.0,-99.52048778111102,62.745098039215684,0.0,86.73218673218673,0.7234349830583792,0.0021646191646191647,18000.0,5.099150141643059
1596,4.1,6.0,1.0,6.0,0.0,0.0,0.0,255000.0,0.0,265.0,150000.0,405000.0,9940.0,0.0,342000.0,0.0,0.0,0.0,53000.0,405000.0,86.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2210.0,0.0,50800.0,-99.25438596491227,62.96296296296296,0.0,84.44444444444444,0.7456140350877193,0.02454320987654321,19000.0,5.555555555555555
1597,4.2,6.0,2.0,6.0,0.0,0.0,0.0,255000.0,0.0,265.0,150000.0,405000.0,9380.0,0.0,342000.0,0.0,0.0,0.0,52900.0,405000.0,88.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2200.0,0.0,50700.0,-99.25438596491227,62.96296296296296,0.0,84.44444444444444,0.7456140350877193,0.023160493827160494,19000.0,5.555555555555555
1598,4.3,6.0,3.0,6.0,0.0,0.0,0.0,254000.0,0.0,265.0,149000.0,404000.0,8770.0,0.0,342000.0,0.0,0.0,0.0,52800.0,404000.0,90.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2200.0,0.0,50600.0,-99.25730994152046,62.87128712871287,0.0,84.65346534653465,0.7426900584795323,0.021707920792079206,20000.0,5.847953216374268
1599,4.4,6.0,4.0,6.0,0.0,0.0,0.0,254000.0,0.0,265.0,149000.0,403000.0,8170.0,0.0,342000.0,0.0,0.0,0.0,52800.0,403000.0,88.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2200.0,0.0,50600.0,-99.25730994152046,63.0272952853598,0.0,84.863523573201,0.7426900584795322,0.020272952853598016,20000.0,5.847953216374268
1600,4.5,6.0,5.0,6.0,0.0,0.0,0.0,253000.0,0.0,265.0,149000.0,403000.0,7610.0,0.0,342000.0,0.0,0.0,0.0,52700.0,403000.0,85.6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2190.0,0.0,50500.0,-99.26023391812865,62.779156327543426,0.0,84.863523573201,0.7397660818713451,0.0188833746898263,21000.0,6.140350877192982
1601,4.6,6.0,6.0,6.0,0.0,0.0,0.0,253000.0,0.0,265.0,149000.0,402000.0,7080.0,0.0,342000.0,0.0,0.0,0.0,52700.0,402000.0,88.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,2190.0,0.0,50500.0,-99.26023391812865,62.93532338308457,0.0,85.07462686567165,0.739766081871345,0.01761194029850746,21000.0,6.140350877192982
1602,4.7,6.0,7.0,6.0,0.0,0.0,0.0,253000.0,0.0,265.0,148000.0,402000.0,6610.0,0.0,342000.0,0.0,0.0,0.0,52600.0,401000.0,88.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,0.0,2190.0,0.0,50400.0,-99.50961047673213,62.93532338308457,0.0,85.286783042394,0.7379258677373367,0.016483790523690773,21000.0,6.140350877192982
1603,4.8,6.0,8.0,6.0,0.0,0.0,0.0,253000.0,0.0,265.0,148000.0,401000.0,6180.0,0.0,342000.0,0.0,0.0,0.0,52600.0,401000.0,84.6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,0.0,2190.0,0.0,50400.0,-99.26023391812865,63.092269326683294,0.0,85.286783042394,0.7397660818713451,0.01541147132169576,21000.0,6.140350877192982
1604,4.9,6.0,9.0,6.0,0.0,0.0,0.0,252000.0,0.0,265.0,148000.0,401000.0,5790.0,0.0,342000.0,0.0,0.0,0.0,52500.0,401000.0,86.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,0.0,2180.0,0.0,50400.0,-99.26315789473684,62.84289276807981,0.0,85.286783042394,0.7368421052631581,0.014438902743142145,22000.0,6.432748538011696
1605,5.0,6.0,10.0,6.0,0.0,0.0,0.0,252000.0,0.0,265.0,148000.0,400000.0,5440.0,0.0,342000.0,0.0,0.0,0.0,52500.0,400000.0,85.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,0.0,2180.0,0.0,50300.0,-99.26315789473684,63.0,0.0,85.5,0.7368421052631579,0.0136,22000.0,6.432748538011696
1606,5.1,7.0,1.0,6.0,0.0,0.0,0.0,247000.0,0.0,265.0,147000.0,395000.0,45500.0,0.0,299000.0,0.0,0.0,0.0,50000.0,395000.0,83.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,147000.0,0.0,0.0,0.0,0.0,2140.0,0.0,47900.0,-99.17391304347827,62.53164556962025,0.0,75.69620253164557,0.8260869565217391,0.11518987341772152,27000.0,9.03010033444816
1607,5.2,7.0,2.0,6.0,0.0,0.0,0.0,245000.0,0.0,265.0,146000.0,391000.0,42200.0,0.0,299000.0,0.0,0.0,0.0,49600.0,391000.0,86.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,146000.0,0.0,0.0,0.0,0.0,2120.0,0.0,47500.0,-99.18060200668896,62.65984654731458,0.0,76.47058823529412,0.8193979933110368,0.10792838874680306,29000.0,9.698996655518394
1608,5.3,7.0,3.0,6.0,0.0,0.0,0.0,243000.0,0.0,265.0,144000.0,388000.0,38900.0,0.0,299000.0,0.0,0.0,0.0,49300.0,388000.0,88.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,144000.0,0.0,0.0,0.0,0.0,2100.0,0.0,47200.0,-99.18729096989966,62.628865979381445,0.0,77.0618556701031,0.8127090301003344,0.10025773195876289,31000.0,10.367892976588628
1609,5.4,7.0,4.0,6.0,0.0,0.0,0.0,241000.0,0.0,265.0,143000.0,384000.0,35600.0,0.0,299000.0,0.0,0.0,0.0,49100.0,384000.0,82.4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,143000.0,0.0,0.0,0.0,0.0,2090.0,0.0,47000.0,-99.19397993311037,62.760416666666664,0.0,77.86458333333334,0.806020066889632,0.09270833333333334,33000.0,11.036789297658862
1610,5.5,7.0,5.0,6.0,0.0,0.0,0.0,239000.0,0.0,265.0,141000.0,381000.0,32700.0,0.0,299000.0,0.0,0.0,0.0,48900.0,381000.0,84.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,141000.0,0.0,0.0,0.0,0.0,2080.0,0.0,46800.0,-99.20066889632108,62.72965879265092,0.0,78.4776902887139,0.7993311036789299,0.08582677165354331,35000.0,11.705685618729097
1611,5.6,7.0,6.0,6.0,0.0,0.0,0.0,238000.0,0.0,265.0,140000.0,378000.0,30000.0,0.0,299000.0,0.0,0.0,0.0,48700.0,378000.0,88.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0,2070.0,0.0,46600.0,-99.20401337792642,62.96296296296296,0.0,79.1005291005291,0.7959866220735786,0.07936507936507936,36000.0,12.040133779264215
1612,5.7,7.0,7.0,6.0,0.0,0.0,0.0,236000.0,0.0,265.0,139000.0,376000.0,27600.0,0.0,299000.0,0.0,0.0,0.0,48600.0,376000.0,84.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,139000.0,0.0,0.0,0.0,0.0,2060.0,0.0,46500.0,-99.21070234113712,62.76595744680851,0.0,79.52127659574468,0.7892976588628762,0.07340425531914893,38000.0,12.709030100334449
1613,5.8,7.0,8.0,6.0,0.0,0.0,0.0,235000.0,0.0,265.0,138000.0,373000.0,25400.0,0.0,299000.0,0.0,0.0,0.0,48400.0,373000.0,86.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,138000.0,0.0,0.0,0.0,0.0,2050.0,0.0,46400.0,-99.21404682274247,63.00268096514745,0.0,80.16085790884718,0.7859531772575251,0.06809651474530831,39000.0,13.043478260869565
1614,5.9,7.0,9.0,6.0,0.0,0.0,0.0,234000.0,0.0,265.0,137000.0,371000.0,23400.0,0.0,299000.0,0.0,0.0,0.0,48300.0,371000.0,83.6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,137000.0,0.0,0.0,0.0,0.0,2040.0,0.0,46300.0,-99.21739130434783,63.07277628032345,0.0,80.59299191374663,0.782608695652174,0.06307277628032346,40000.0,13.377926421404682
1615,6.0,7.0,10.0,6.0,0.0,0.0,0.0,233000.0,0.0,265.0,136000.0,369000.0,21700.0,0.0,299000.0,0.0,0.0,0.0,48200.0,369000.0,83.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,136000.0,0.0,0.0,0.0,0.0,2030.0,0.0,46200.0,-99.22073578595318,63.143631436314365,0.0,81.02981029810297,0.7792642140468229,0.05880758807588076,41000.0,13.712374581939798
1616,6.1,8.0,1.0,6.0,0.0,0.0,0.0,229000.0,0.0,265.0,135000.0,364000.0,50400.0,0.0,267000.0,0.0,0.0,0.0,46300.0,364000.0,87.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,135000.0,0.0,0.0,0.0,0.0,2000.0,0.0,44300.0,-99.14232209737828,62.91208791208791,0.0,73.35164835164835,0.8576779026217228,0.13846153846153847,45000.0,16.853932584269664
1617,6.2,8.0,2.0,6.0,0.0,0.0,0.0,227000.0,0.0,265.0,133000.0,360000.0,46700.0,0.0,267000.0,0.0,0.0,0.0,45900.0,360000.0,87.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,133000.0,0.0,0.0,0.0,0.0,1970.0,0.0,43900.0,-99.1498127340824,63.05555555555556,0.0,74.16666666666667,0.850187265917603,0.1297222222222222,47000.0,17.60299625468165
1618,6.3,8.0,3.0,6.0,0.0,0.0,0.0,224000.0,0.0,265.0,131000.0,356000.0,43100.0,0.0,267000.0,0.0,0.0,0.0,45600.0,356000.0,81.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,131000.0,0.0,0.0,0.0,0.0,1960.0,0.0,43600.0,-99.16104868913858,62.92134831460674,0.0,75.0,0.8389513108614232,0.12106741573033708,50000.0,18.726591760299627
1619,6.4,8.0,4.0,6.0,0.0,0.0,0.0,222000.0,0.0,265.0,130000.0,353000.0,39800.0,0.0,267000.0,0.0,0.0,0.0,45300.0,352000.0,82.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,130000.0,0.0,0.0,0.0,0.0,1940.0,0.0,43400.0,-99.45263023493362,62.889518413597735,0.0,75.85227272727273,0.8291052614826367,0.11306818181818182,52000.0,19.475655430711612
1620,6.5,8.0,5.0,6.0,0.0,0.0,0.0,221000.0,0.0,265.0,128000.0,349000.0,36700.0,0.0,267000.0,0.0,0.0,0.0,45100.0,349000.0,86.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,128000.0,0.0,0.0,0.0,0.0,1930.0,0.0,43200.0,-99.17228464419476,63.323782234957015,0.0,76.50429799426934,0.8277153558052435,0.10515759312320917,53000.0,19.850187265917604
1621,6.6,8.0,6.0,6.0,0.0,0.0,0.0,219000.0,0.0,265.0,127000.0,346000.0,33900.0,0.0,267000.0,0.0,0.0,0.0,44900.0,346000.0,85.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,127000.0,0.0,0.0,0.0,0.0,1910.0,0.0,43000.0,-99.17977528089888,63.29479768786127,0.0,77.16763005780348,0.8202247191011235,0.09797687861271677,55000.0,20.59925093632959
1622,6.7,8.0,7.0,6.0,0.0,0.0,0.0,218000.0,0.0,265.0,126000.0,344000.0,31300.0,0.0,267000.0,0.0,0.0,0.0,44800.0,343000.0,85.4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,126000.0,0.0,0.0,0.0,0.0,1900.0,0.0,42900.0,-99.47506578875532,63.372093023255815,0.0,77.84256559766763,0.8141059141189793,0.0912536443148688,56000.0,20.973782771535582
1623,6.8,8.0,8.0,6.0,0.0,0.0,0.0,216000.0,0.0,265.0,124000.0,341000.0,29000.0,0.0,267000.0,0.0,0.0,0.0,44600.0,341000.0,86.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,124000.0,0.0,0.0,0.0,0.0,1890.0,0.0,42700.0,-99.19101123595506,63.34310850439883,0.0,78.2991202346041,0.8089887640449438,0.08504398826979472,58000.0,21.722846441947567
1624,6.9,8.0,9.0,6.0,0.0,0.0,0.0,215000.0,0.0,265.0,123000.0,339000.0,27000.0,0.0,267000.0,0.0,0.0,0.0,44500.0,339000.0,85.8,0.03,0.0,0.0,0.0,0.0,0.0,0.0,123000.0,0.0,0.0,0.0,0.0,1880.0,0.0,42600.0,-99.19475655430712,63.421828908554566,0.0,78.76106194690266,0.8052434456928838,0.07964601769911504,59000.0,22.09737827715356
1625,7.0,8.0,10.0,6.0,0.0,0.0,0.0,214000.0,0.0,265.0,122000.0,337000.0,25100.0,0.0,267000.0,0.0,0.0,0.0,44300.0,337000.0,86.4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,122000.0,0.0,0.0,0.0,0.0,1870.0,0.0,42400.0,-99.19850187265918,63.50148367952523,0.0,79.22848664688428,0.801498127340824,0.07448071216617211,60000.0,22.47191011235955
1626,7.1,9.0,1.0,6.0,23200.0,0.0,0.0,218000.0,0.0,265.0,122000.0,363000.0,6350.0,0.0,310000.0,0.0,0.0,0.0,46600.0,363000.0,87.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,122000.0,0.0,0.0,0.0,0.0,1900.0,0.0,44700.0,-99.29677419354839,60.05509641873278,0.0,85.39944903581267,0.7032258064516129,0.0174931129476584,56000.0,18.064516129032256
