time,period,step,zon,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,stoarge_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,perecent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out
6,7,10,1,1.88E+00,0.00E+00,0.00E+00,1.81E+05,0.00E+00,2.12E+02,6.63E+04,2.48E+05,8.48E+03,0.00E+00,2.05E+05,7.41E+03,0.00E+00,0.00E+00,2.70E+04,2.48E+05,-12.60,-0.01,0.00E+00,9.67E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.54E+04,0.00E+00,1.26E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+04
6.1,8,1,1,1.63E+00,0.00E+00,0.00E+00,1.79E+05,0.00E+00,2.12E+02,6.39E+04,2.43E+05,2.10E+04,0.00E+00,1.87E+05,7.44E+03,0.00E+00,0.00E+00,2.76E+04,2.43E+05,-13.70,-0.01,0.00E+00,7.25E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.31E+04,0.00E+00,1.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E+04
6.2,8,2,1,1.63E+00,0.00E+00,0.00E+00,1.78E+05,0.00E+00,2.12E+02,6.29E+04,2.41E+05,1.85E+04,0.00E+00,1.87E+05,7.46E+03,0.00E+00,0.00E+00,2.77E+04,2.41E+05,-12.60,-0.01,0.00E+00,7.28E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.22E+04,0.00E+00,1.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.63E+04
6.3,8,3,1,1.63E+00,0.00E+00,0.00E+00,1.76E+05,0.00E+00,2.12E+02,6.21E+04,2.39E+05,1.63E+04,0.00E+00,1.87E+05,7.49E+03,0.00E+00,0.00E+00,2.78E+04,2.39E+05,-9.52,0,0.00E+00,7.37E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.13E+04,0.00E+00,1.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+04
6.4,8,4,1,1.63E+00,0.00E+00,0.00E+00,1.75E+05,0.00E+00,2.12E+02,6.14E+04,2.37E+05,1.45E+04,0.00E+00,1.87E+05,7.51E+03,0.00E+00,0.00E+00,2.78E+04,2.37E+05,-8.43,0,0.00E+00,7.46E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.07E+04,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+04
6.5,8,5,1,1.38E+00,0.00E+00,0.00E+00,1.74E+05,0.00E+00,2.12E+02,6.08E+04,2.35E+05,1.29E+04,0.00E+00,1.87E+05,7.53E+03,0.00E+00,0.00E+00,2.78E+04,2.35E+05,-11.50,0,0.00E+00,7.55E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.01E+04,0.00E+00,1.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+04
6.6,8,6,1,1.50E+00,0.00E+00,0.00E+00,1.74E+05,0.00E+00,2.12E+02,6.04E+04,2.34E+05,1.16E+04,0.00E+00,1.87E+05,7.55E+03,0.00E+00,0.00E+00,2.78E+04,2.34E+05,-9.93,0,0.00E+00,7.63E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.96E+04,0.00E+00,1.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+04
6.7,8,7,1,1.50E+00,0.00E+00,0.00E+00,1.73E+05,0.00E+00,2.12E+02,6.00E+04,2.33E+05,1.05E+04,0.00E+00,1.87E+05,7.57E+03,0.00E+00,0.00E+00,2.77E+04,2.33E+05,-5.05,0,0.00E+00,7.70E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.92E+04,0.00E+00,1.37E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+04
6.8,8,8,1,1.38E+00,0.00E+00,0.00E+00,1.72E+05,0.00E+00,2.12E+02,5.96E+04,2.32E+05,9.52E+03,0.00E+00,1.87E+05,7.59E+03,0.00E+00,0.00E+00,2.77E+04,2.32E+05,-3.78,0,0.00E+00,7.76E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.89E+04,0.00E+00,1.36E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.63E+04
6.9,8,9,1,1.25E+00,0.00E+00,0.00E+00,1.71E+05,0.00E+00,2.12E+02,5.94E+04,2.31E+05,8.70E+03,0.00E+00,1.87E+05,7.61E+03,0.00E+00,0.00E+00,2.76E+04,2.31E+05,-2.45,0,0.00E+00,7.81E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.86E+04,0.00E+00,1.35E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E+04
7,8,10,1,1.50E+00,0.00E+00,0.00E+00,1.71E+05,0.00E+00,2.12E+02,5.91E+04,2.30E+05,7.98E+03,0.00E+00,1.87E+05,7.62E+03,0.00E+00,0.00E+00,2.75E+04,2.30E+05,-0.46,0,0.00E+00,7.86E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.83E+04,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E+04
7.1,9,1,1,2.28E+04,0.00E+00,0.00E+00,1.74E+05,0.00E+00,2.12E+02,6.40E+04,2.61E+05,1.45E+02,0.00E+00,2.27E+05,7.58E+03,0.00E+00,0.00E+00,2.61E+04,2.61E+05,0.01,0,0.00E+00,1.36E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.26E+04,0.00E+00,1.06E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+04
7.2,9,2,1,1.89E+04,0.00E+00,0.00E+00,1.76E+05,0.00E+00,2.12E+02,6.56E+04,2.60E+05,4.50E+00,0.00E+00,2.27E+05,7.56E+03,0.00E+00,0.00E+00,2.56E+04,2.60E+05,-1.29,0,0.00E+00,1.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.42E+04,0.00E+00,1.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+04
7.3,9,3,1,1.58E+04,0.00E+00,0.00E+00,1.77E+05,0.00E+00,2.12E+02,6.69E+04,2.60E+05,1.88E+00,0.00E+00,2.27E+05,7.53E+03,0.00E+00,0.00E+00,2.53E+04,2.60E+05,-5.95,0,0.00E+00,1.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.55E+04,0.00E+00,1.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+04
7.4,9,4,1,1.33E+04,0.00E+00,0.00E+00,1.78E+05,0.00E+00,2.12E+02,6.80E+04,2.60E+05,1.88E+00,0.00E+00,2.27E+05,7.51E+03,0.00E+00,0.00E+00,2.51E+04,2.60E+05,-4.39,0,0.00E+00,1.37E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.66E+04,0.00E+00,1.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+04
7.5,9,5,1,1.12E+04,0.00E+00,0.00E+00,1.79E+05,0.00E+00,2.12E+02,6.88E+04,2.60E+05,1.63E+00,0.00E+00,2.27E+05,7.48E+03,0.00E+00,0.00E+00,2.49E+04,2.60E+05,-10.40,0,0.00E+00,1.36E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.75E+04,0.00E+00,1.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+04
7.6,9,6,1,9.42E+03,0.00E+00,0.00E+00,1.80E+05,0.00E+00,2.12E+02,6.96E+04,2.60E+05,1.50E+00,0.00E+00,2.27E+05,7.46E+03,0.00E+00,0.00E+00,2.48E+04,2.60E+05,-12.40,0,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.82E+04,0.00E+00,1.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+04
7.7,9,7,1,7.99E+03,0.00E+00,0.00E+00,1.81E+05,0.00E+00,2.12E+02,7.02E+04,2.59E+05,1.88E+00,0.00E+00,2.27E+05,7.44E+03,0.00E+00,0.00E+00,2.47E+04,2.59E+05,-13.70,-0.01,0.00E+00,1.33E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.88E+04,0.00E+00,1.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+04
7.8,9,8,1,6.82E+03,0.00E+00,0.00E+00,1.82E+05,0.00E+00,2.12E+02,7.07E+04,2.59E+05,1.50E+00,0.00E+00,2.27E+05,7.43E+03,0.00E+00,0.00E+00,2.47E+04,2.59E+05,-10.70,0,0.00E+00,1.32E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.93E+04,0.00E+00,1.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+04
7.9,9,9,1,5.84E+03,0.00E+00,0.00E+00,1.82E+05,0.00E+00,2.12E+02,7.11E+04,2.59E+05,1.75E+00,0.00E+00,2.27E+05,7.42E+03,0.00E+00,0.00E+00,2.46E+04,2.59E+05,-16.30,-0.01,0.00E+00,1.32E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.98E+04,0.00E+00,1.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+04
8,9,10,1,5.03E+03,0.00E+00,0.00E+00,1.83E+05,0.00E+00,2.12E+02,7.14E+04,2.59E+05,2.25E+00,0.00E+00,2.27E+05,7.41E+03,0.00E+00,0.00E+00,2.46E+04,2.59E+05,-17.50,-0.01,0.00E+00,1.31E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.01E+04,0.00E+00,1.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+04
8.1,10,1,1,5.17E+02,0.00E+00,0.00E+00,1.82E+05,0.00E+00,2.12E+02,7.05E+04,2.53E+05,2.83E+03,0.00E+00,2.18E+05,7.40E+03,0.00E+00,0.00E+00,2.48E+04,2.53E+05,-15.20,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.94E+04,0.00E+00,1.11E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+04
8.2,10,2,1,1.86E+02,0.00E+00,0.00E+00,1.82E+05,0.00E+00,2.12E+02,7.04E+04,2.53E+05,2.13E+03,0.00E+00,2.18E+05,7.40E+03,0.00E+00,0.00E+00,2.49E+04,2.53E+05,-15.40,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.92E+04,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+04
8.3,10,3,1,4.80E+01,0.00E+00,0.00E+00,1.82E+05,0.00E+00,2.12E+02,7.03E+04,2.52E+05,1.68E+03,0.00E+00,2.18E+05,7.40E+03,0.00E+00,0.00E+00,2.50E+04,2.52E+05,-16.70,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.91E+04,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+04
8.4,10,4,1,7.50E+00,0.00E+00,0.00E+00,1.82E+05,0.00E+00,2.12E+02,7.02E+04,2.52E+05,1.39E+03,0.00E+00,2.18E+05,7.40E+03,0.00E+00,0.00E+00,2.50E+04,2.52E+05,-17.30,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.90E+04,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+04
8.5,10,5,1,3.25E+00,0.00E+00,0.00E+00,1.82E+05,0.00E+00,2.12E+02,7.01E+04,2.52E+05,1.19E+03,0.00E+00,2.18E+05,7.41E+03,0.00E+00,0.00E+00,2.50E+04,2.52E+05,-16.70,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.89E+04,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+04
8.6,10,6,1,3.38E+00,0.00E+00,0.00E+00,1.82E+05,0.00E+00,2.12E+02,7.00E+04,2.52E+05,1.03E+03,0.00E+00,2.18E+05,7.41E+03,0.00E+00,0.00E+00,2.50E+04,2.52E+05,-16.10,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.89E+04,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+04
8.7,10,7,1,3.13E+00,0.00E+00,0.00E+00,1.81E+05,0.00E+00,2.12E+02,7.00E+04,2.52E+05,9.04E+02,0.00E+00,2.18E+05,7.41E+03,0.00E+00,0.00E+00,2.50E+04,2.52E+05,-14.40,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.88E+04,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+04
8.8,10,8,1,3.13E+00,0.00E+00,0.00E+00,1.81E+05,0.00E+00,2.12E+02,7.00E+04,2.52E+05,8.11E+02,0.00E+00,2.18E+05,7.41E+03,0.00E+00,0.00E+00,2.50E+04,2.52E+05,-14.60,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.88E+04,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+04
8.9,10,9,1,3.50E+00,0.00E+00,0.00E+00,1.81E+05,0.00E+00,2.12E+02,6.99E+04,2.51E+05,7.42E+02,0.00E+00,2.18E+05,7.41E+03,0.00E+00,0.00E+00,2.50E+04,2.51E+05,-17.10,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.88E+04,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+04
9,10,10,1,3.63E+00,0.00E+00,0.00E+00,1.81E+05,0.00E+00,2.12E+02,6.99E+04,2.51E+05,6.85E+02,0.00E+00,2.18E+05,7.41E+03,0.00E+00,0.00E+00,2.50E+04,2.51E+05,-17.50,-0.01,0.00E+00,1.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.88E+04,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+04
9.1,11,1,1,3.60E+04,0.00E+00,0.00E+00,1.86E+05,0.00E+00,2.12E+02,7.64E+04,2.98E+05,2.38E+00,0.00E+00,2.67E+05,7.37E+03,0.00E+00,0.00E+00,2.37E+04,2.98E+05,-12.50,0,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.45E+04,0.00E+00,8.28E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E+04
9.2,11,2,1,3.09E+04,0.00E+00,0.00E+00,1.88E+05,0.00E+00,2.12E+02,7.87E+04,2.98E+05,1.75E+00,0.00E+00,2.67E+05,7.34E+03,0.00E+00,0.00E+00,2.34E+04,2.98E+05,-17.40,-0.01,0.00E+00,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.68E+04,0.00E+00,7.88E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E+04
9.3,11,3,1,2.65E+04,0.00E+00,0.00E+00,1.90E+05,0.00E+00,2.12E+02,8.06E+04,2.98E+05,1.50E+00,0.00E+00,2.67E+05,7.30E+03,0.00E+00,0.00E+00,2.31E+04,2.98E+05,-19.60,-0.01,0.00E+00,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.87E+04,0.00E+00,7.82E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E+04
9.4,11,4,1,2.29E+04,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.12E+02,8.22E+04,2.98E+05,1.75E+00,0.00E+00,2.67E+05,7.27E+03,0.00E+00,0.00E+00,2.30E+04,2.98E+05,-20.00,-0.01,0.00E+00,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.02E+04,0.00E+00,7.88E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+04
9.5,11,5,1,1.99E+04,0.00E+00,0.00E+00,1.94E+05,0.00E+00,2.12E+02,8.34E+04,2.98E+05,1.50E+00,0.00E+00,2.67E+05,7.23E+03,0.00E+00,0.00E+00,2.30E+04,2.98E+05,-23.00,-0.01,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.15E+04,0.00E+00,7.99E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+04
9.6,11,6,1,1.73E+04,0.00E+00,0.00E+00,1.96E+05,0.00E+00,2.12E+02,8.45E+04,2.98E+05,1.50E+00,0.00E+00,2.67E+05,7.20E+03,0.00E+00,0.00E+00,2.30E+04,2.98E+05,-28.10,-0.01,0.00E+00,1.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.26E+04,0.00E+00,8.10E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+04
9.7,11,7,1,1.52E+04,0.00E+00,0.00E+00,1.97E+05,0.00E+00,2.12E+02,8.54E+04,2.98E+05,1.38E+00,0.00E+00,2.67E+05,7.17E+03,0.00E+00,0.00E+00,2.30E+04,2.98E+05,-30.20,-0.01,0.00E+00,1.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.35E+04,0.00E+00,8.21E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+04
9.8,11,8,1,1.35E+04,0.00E+00,0.00E+00,1.98E+05,0.00E+00,2.12E+02,8.61E+04,2.98E+05,1.38E+00,0.00E+00,2.67E+05,7.15E+03,0.00E+00,0.00E+00,2.31E+04,2.98E+05,-38.50,-0.01,0.00E+00,1.87E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.42E+04,0.00E+00,8.31E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+04
9.9,11,9,1,1.20E+04,0.00E+00,0.00E+00,1.99E+05,0.00E+00,2.12E+02,8.67E+04,2.98E+05,1.38E+00,0.00E+00,2.67E+05,7.13E+03,0.00E+00,0.00E+00,2.31E+04,2.98E+05,-39.40,-0.01,0.00E+00,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.48E+04,0.00E+00,8.39E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+04
10,11,10,1,1.07E+04,0.00E+00,0.00E+00,2.00E+05,0.00E+00,2.12E+02,8.72E+04,2.98E+05,1.38E+00,0.00E+00,2.67E+05,7.11E+03,0.00E+00,0.00E+00,2.32E+04,2.98E+05,-26.00,-0.01,0.00E+00,1.84E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.53E+04,0.00E+00,8.47E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+04
10.1,12,1,1,3.63E+04,0.00E+00,0.00E+00,2.04E+05,0.00E+00,2.12E+02,9.26E+04,3.33E+05,1.13E+00,0.00E+00,3.03E+05,7.07E+03,0.00E+00,0.00E+00,2.26E+04,3.33E+05,-30.20,-0.01,0.00E+00,2.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.01E+04,0.00E+00,6.85E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+04
10.2,12,2,1,3.16E+04,0.00E+00,0.00E+00,2.06E+05,0.00E+00,2.12E+02,9.47E+04,3.32E+05,1.50E+00,0.00E+00,3.03E+05,7.03E+03,0.00E+00,0.00E+00,2.25E+04,3.33E+05,-29.90,-0.01,0.00E+00,2.45E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.22E+04,0.00E+00,6.68E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+04
10.3,12,3,1,2.76E+04,0.00E+00,0.00E+00,2.08E+05,0.00E+00,2.12E+02,9.64E+04,3.32E+05,1.38E+00,0.00E+00,3.03E+05,6.99E+03,0.00E+00,0.00E+00,2.24E+04,3.32E+05,-29.00,-0.01,0.00E+00,2.44E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.40E+04,0.00E+00,6.67E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+04
10.4,12,4,1,2.43E+04,0.00E+00,0.00E+00,2.10E+05,0.00E+00,2.12E+02,9.78E+04,3.32E+05,1.50E+00,0.00E+00,3.03E+05,6.95E+03,0.00E+00,0.00E+00,2.25E+04,3.32E+05,-16.60,0,0.00E+00,2.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.54E+04,0.00E+00,6.71E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+04
10.5,12,5,1,2.14E+04,0.00E+00,0.00E+00,2.12E+05,0.00E+00,2.12E+02,9.90E+04,3.32E+05,1.88E+00,0.00E+00,3.03E+05,6.92E+03,0.00E+00,0.00E+00,2.25E+04,3.32E+05,-21.90,-0.01,0.00E+00,2.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.66E+04,0.00E+00,6.78E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+04
10.6,12,6,1,1.90E+04,0.00E+00,0.00E+00,2.13E+05,0.00E+00,2.12E+02,9.99E+04,3.33E+05,1.75E+00,0.00E+00,3.03E+05,6.89E+03,0.00E+00,0.00E+00,2.26E+04,3.33E+05,-26.00,-0.01,0.00E+00,2.37E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.76E+04,0.00E+00,6.85E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+04
10.7,12,7,1,1.70E+04,0.00E+00,0.00E+00,2.15E+05,0.00E+00,2.12E+02,1.01E+05,3.33E+05,2.00E+00,0.00E+00,3.03E+05,6.87E+03,0.00E+00,0.00E+00,2.27E+04,3.33E+05,-27.10,-0.01,0.00E+00,2.35E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.84E+04,0.00E+00,6.91E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+04
10.8,12,8,1,1.53E+04,0.00E+00,0.00E+00,2.16E+05,0.00E+00,2.12E+02,1.01E+05,3.33E+05,1.75E+00,0.00E+00,3.03E+05,6.85E+03,0.00E+00,0.00E+00,2.28E+04,3.33E+05,-32.40,-0.01,0.00E+00,2.34E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.91E+04,0.00E+00,6.97E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E+04
10.9,12,9,1,1.38E+04,0.00E+00,0.00E+00,2.17E+05,0.00E+00,2.12E+02,1.02E+05,3.33E+05,1.75E+00,0.00E+00,3.03E+05,6.83E+03,0.00E+00,0.00E+00,2.29E+04,3.33E+05,-26.90,-0.01,0.00E+00,2.32E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.96E+04,0.00E+00,7.04E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+04
11,12,10,1,1.26E+04,0.00E+00,0.00E+00,2.18E+05,0.00E+00,2.12E+02,1.02E+05,3.33E+05,2.00E+00,0.00E+00,3.03E+05,6.81E+03,0.00E+00,0.00E+00,2.30E+04,3.33E+05,-30.70,-0.01,0.00E+00,2.31E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+05,0.00E+00,7.11E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+04
11.1,13,1,1,1.09E+03,0.00E+00,0.00E+00,2.15E+05,0.00E+00,2.12E+02,9.78E+04,3.14E+05,1.63E+04,0.00E+00,2.67E+05,6.82E+03,0.00E+00,0.00E+00,2.38E+04,3.14E+05,-28.40,-0.01,0.00E+00,1.74E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.61E+04,0.00E+00,9.05E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E+04
11.2,13,2,1,4.46E+02,0.00E+00,0.00E+00,2.14E+05,0.00E+00,2.12E+02,9.64E+04,3.11E+05,1.29E+04,0.00E+00,2.67E+05,6.83E+03,0.00E+00,0.00E+00,2.41E+04,3.11E+05,-30.40,-0.01,0.00E+00,1.70E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.47E+04,0.00E+00,9.41E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.31E+04
11.3,13,3,1,1.75E+02,0.00E+00,0.00E+00,2.13E+05,0.00E+00,2.12E+02,9.53E+04,3.09E+05,1.02E+04,0.00E+00,2.67E+05,6.84E+03,0.00E+00,0.00E+00,2.42E+04,3.09E+05,-30.70,-0.01,0.00E+00,1.70E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.36E+04,0.00E+00,9.52E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.33E+04
11.4,13,4,1,6.50E+01,0.00E+00,0.00E+00,2.12E+05,0.00E+00,2.12E+02,9.43E+04,3.07E+05,8.20E+03,0.00E+00,2.67E+05,6.86E+03,0.00E+00,0.00E+00,2.44E+04,3.07E+05,-24.30,-0.01,0.00E+00,1.70E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.26E+04,0.00E+00,9.52E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E+04
11.5,13,5,1,2.36E+01,0.00E+00,0.00E+00,2.11E+05,0.00E+00,2.12E+02,9.36E+04,3.05E+05,6.60E+03,0.00E+00,2.67E+05,6.87E+03,0.00E+00,0.00E+00,2.45E+04,3.05E+05,-23.20,-0.01,0.00E+00,1.71E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.19E+04,0.00E+00,9.49E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+04
11.6,13,6,1,8.75E+00,0.00E+00,0.00E+00,2.11E+05,0.00E+00,2.12E+02,9.30E+04,3.04E+05,5.33E+03,0.00E+00,2.67E+05,6.88E+03,0.00E+00,0.00E+00,2.45E+04,3.04E+05,-21.30,-0.01,0.00E+00,1.72E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.13E+04,0.00E+00,9.45E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+04
11.7,13,7,1,3.88E+00,0.00E+00,0.00E+00,2.10E+05,0.00E+00,2.12E+02,9.25E+04,3.03E+05,4.30E+03,0.00E+00,2.67E+05,6.89E+03,0.00E+00,0.00E+00,2.46E+04,3.03E+05,-22.50,-0.01,0.00E+00,1.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.08E+04,0.00E+00,9.40E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+04
11.8,13,8,1,2.63E+00,0.00E+00,0.00E+00,2.10E+05,0.00E+00,2.12E+02,9.21E+04,3.02E+05,3.47E+03,0.00E+00,2.67E+05,6.90E+03,0.00E+00,0.00E+00,2.46E+04,3.02E+05,-15.70,-0.01,0.00E+00,1.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.04E+04,0.00E+00,9.37E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+04
11.9,13,9,1,2.75E+00,0.00E+00,0.00E+00,2.10E+05,0.00E+00,2.12E+02,9.18E+04,3.02E+05,2.81E+03,0.00E+00,2.67E+05,6.91E+03,0.00E+00,0.00E+00,2.47E+04,3.02E+05,-22.80,-0.01,0.00E+00,1.74E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E+04,0.00E+00,9.33E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+04
