time,period,step,zone,storage_in,constant_head_in,wells_in,river_leakage_in,head_dep_bounds_in,recharge_in,other_zones_in,total_in,storage_out,constant_head_out,wells_out,river_leakage_out,head_dep_bounds_out,recharge_out,other_zones_out,total_out,,,in_out,precent_error,from_z1,from_z2,from_z3,from_z4,from_z5,from_z6,from_z7,     to_z1,     to_z2,     to_z3,     to_z4,     to_z5,     to_z6,     to_z7
17.60,19,6,6,5.12E+03,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,2.01E+05,4.82E+05,0.00E+00,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.54E+04,4.82E+05,0.66,,-8.89E-01,-1.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.54E+04
17.70,19,7,6,4.74E+03,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,2.01E+05,4.82E+05,0.00E+00,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.54E+04,4.82E+05,0.66,,1.64E-01,3.40E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.54E+04
17.80,19,8,6,4.40E+03,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,2.01E+05,4.83E+05,0.00E+00,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.55E+04,4.83E+05,0.66,,2.15E+00,4.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.55E+04
17.90,19,9,6,4.09E+03,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,2.01E+05,4.83E+05,0.00E+00,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.55E+04,4.83E+05,0.67,,5.65E-01,1.17E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.55E+04
18.00,19,10,6,3.82E+03,0.00E+00,0.00E+00,2.78E+05,0.00E+00,0.00E+00,2.01E+05,4.83E+05,0.00E+00,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.55E+04,4.83E+05,0.67,,-4.19E-02,-8.68E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.55E+04
18.10,20,1,6,5.82E+02,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,2.01E+05,4.78E+05,6.81E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.50E+04,4.78E+05,0.68,,1.17E+00,2.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.50E+04
18.20,20,2,6,3.23E+02,0.00E+00,0.00E+00,2.76E+05,0.00E+00,0.00E+00,2.01E+05,4.77E+05,6.00E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.49E+04,4.77E+05,0.68,,-1.58E-01,-3.31E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.49E+04
18.30,20,3,6,1.79E+02,0.00E+00,0.00E+00,2.76E+05,0.00E+00,0.00E+00,2.00E+05,4.76E+05,5.27E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.48E+04,4.76E+05,0.68,,-2.36E+00,-4.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.48E+04
18.40,20,4,6,9.76E+01,0.00E+00,0.00E+00,2.76E+05,0.00E+00,0.00E+00,2.00E+05,4.76E+05,4.60E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.48E+04,4.76E+05,0.68,,1.84E+00,3.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.48E+04
18.50,20,5,6,5.30E+01,0.00E+00,0.00E+00,2.76E+05,0.00E+00,0.00E+00,2.00E+05,4.75E+05,4.02E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.47E+04,4.75E+05,0.68,,2.00E+00,4.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.47E+04
18.60,20,6,6,3.03E+01,0.00E+00,0.00E+00,2.75E+05,0.00E+00,0.00E+00,1.99E+05,4.75E+05,3.50E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.47E+04,4.75E+05,0.68,,2.69E+00,5.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.47E+04
18.70,20,7,6,1.40E+01,0.00E+00,0.00E+00,2.75E+05,0.00E+00,0.00E+00,1.99E+05,4.74E+05,3.05E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.47E+04,4.74E+05,0.68,,-3.51E+00,-7.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.47E+04
18.80,20,8,6,8.50E+00,0.00E+00,0.00E+00,2.75E+05,0.00E+00,0.00E+00,1.99E+05,4.74E+05,2.66E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+04,4.74E+05,0.68,,-5.41E-01,-1.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.46E+04
18.90,20,9,6,4.25E+00,0.00E+00,0.00E+00,2.75E+05,0.00E+00,0.00E+00,1.99E+05,4.73E+05,2.31E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+04,4.73E+05,0.68,,-1.53E-01,-3.23E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.46E+04
19.00,20,10,6,2.50E+00,0.00E+00,0.00E+00,2.75E+05,0.00E+00,0.00E+00,1.98E+05,4.73E+05,2.01E+03,0.00E+00,4.06E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+04,4.73E+05,0.68,,1.62E+00,3.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.46E+04
19.10,21,1,6,8.07E+03,0.00E+00,0.00E+00,2.75E+05,0.00E+00,0.00E+00,1.99E+05,4.82E+05,3.38E+00,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.51E+04,4.82E+05,0.66,,-2.55E-01,-5.30E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.51E+04
19.20,21,2,6,7.52E+03,0.00E+00,0.00E+00,2.76E+05,0.00E+00,0.00E+00,1.99E+05,4.82E+05,2.50E-01,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.53E+04,4.82E+05,0.66,,-2.53E+00,-5.25E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.53E+04
19.30,21,3,6,6.94E+03,0.00E+00,0.00E+00,2.76E+05,0.00E+00,0.00E+00,1.99E+05,4.82E+05,0.00E+00,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.54E+04,4.82E+05,0.66,,-1.51E+00,-3.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.54E+04
19.40,21,4,6,6.36E+03,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,2.00E+05,4.83E+05,1.25E-01,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.54E+04,4.83E+05,0.66,,-1.80E+00,-3.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.54E+04
19.50,21,5,6,5.81E+03,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,2.00E+05,4.83E+05,0.00E+00,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.55E+04,4.83E+05,0.66,,-2.33E+00,-4.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.55E+04
19.60,21,6,6,5.32E+03,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,2.00E+05,4.83E+05,0.00E+00,0.00E+00,4.17E+05,0.00E+00,0.00E+00,0.00E+00,6.55E+04,4.83E+05,0.66,,2.95E+00,6.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.55E+04
