time,period,step,zone,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,storage_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,percent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out
9.00,10.00,10.00,6.00,2748.50,0.00,0.00,229126.20,0.00,3.22,131358.50,363236.40,45.13,0.00,315486.10,0.00,0.00,0.00,47702.12,363233.30,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131358.50,0.00,0.00,0.00,0.00,1975.35,0.00,45726.77
9.10,11.00,1.00,6.00,62817.50,0.00,0.00,236097.50,0.00,3.22,132057.40,430975.60,0.00,0.00,379652.80,0.00,0.00,0.00,51321.64,430974.40,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132057.40,0.00,0.00,0.00,0.00,2032.23,0.00,49289.41
9.20,11.00,2.00,6.00,57974.88,0.00,0.00,239369.40,0.00,3.22,134270.10,431617.70,0.00,0.00,379652.80,0.00,0.00,0.00,51960.19,431613.00,4.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134270.10,0.00,0.00,0.00,0.00,2062.46,0.00,49897.74
9.30,11.00,3.00,6.00,53028.88,0.00,0.00,242406.20,0.00,3.22,136608.80,432047.10,0.00,0.00,379652.80,0.00,0.00,0.00,52391.97,432044.70,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136608.80,0.00,0.00,0.00,0.00,2086.66,0.00,50305.31
9.40,11.00,4.00,6.00,48314.75,0.00,0.00,245147.40,0.00,3.22,138905.20,432370.60,0.00,0.00,379652.80,0.00,0.00,0.00,52715.04,432367.80,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138905.20,0.00,0.00,0.00,0.00,2106.10,0.00,50608.95
9.50,11.00,5.00,6.00,43969.00,0.00,0.00,247585.80,0.00,3.22,141074.40,432632.40,0.00,0.00,379652.80,0.00,0.00,0.00,52976.12,432628.90,3.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141074.40,0.00,0.00,0.00,0.00,2122.29,0.00,50853.83
9.60,11.00,6.00,6.00,40027.38,0.00,0.00,249740.30,0.00,3.22,143081.90,432852.90,0.00,0.00,379652.80,0.00,0.00,0.00,53198.67,432851.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143081.90,0.00,0.00,0.00,0.00,2136.34,0.00,51062.34
9.70,11.00,7.00,6.00,36492.38,0.00,0.00,251640.80,0.00,3.22,144912.50,433048.90,0.00,0.00,379652.80,0.00,0.00,0.00,53394.55,433047.30,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144912.50,0.00,0.00,0.00,0.00,2148.88,0.00,51245.67
9.80,11.00,8.00,6.00,33334.50,0.00,0.00,253317.80,0.00,3.22,146571.30,433226.80,0.00,0.00,379652.80,0.00,0.00,0.00,53572.00,433224.80,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146571.30,0.00,0.00,0.00,0.00,2160.42,0.00,51411.58
9.90,11.00,9.00,6.00,30519.62,0.00,0.00,254800.90,0.00,3.22,148069.40,433393.10,0.00,0.00,379652.80,0.00,0.00,0.00,53737.33,433390.10,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148069.40,0.00,0.00,0.00,0.00,2171.04,0.00,51566.29
10.00,11.00,10.00,6.00,28004.75,0.00,0.00,256118.30,0.00,3.22,149416.00,433542.20,0.00,0.00,379652.80,0.00,0.00,0.00,53889.22,433542.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149416.00,0.00,0.00,0.00,0.00,2180.94,0.00,51708.28
10.10,12.00,1.00,6.00,76185.50,0.00,0.00,262974.80,0.00,3.22,151016.90,490180.50,0.00,0.00,433125.00,0.00,0.00,0.00,57053.31,490178.30,2.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151016.90,0.00,0.00,0.00,0.00,2236.99,0.00,54816.32
10.20,12.00,2.00,6.00,70437.75,0.00,0.00,266640.10,0.00,3.22,153773.10,490854.10,0.00,0.00,433125.00,0.00,0.00,0.00,57727.36,490852.40,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153773.10,0.00,0.00,0.00,0.00,2270.46,0.00,55456.90
10.30,12.00,3.00,6.00,64785.62,0.00,0.00,270018.60,0.00,3.22,156542.50,491349.90,0.00,0.00,433125.00,0.00,0.00,0.00,58222.04,491347.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156542.50,0.00,0.00,0.00,0.00,2298.36,0.00,55923.68
10.40,12.00,4.00,6.00,59477.62,0.00,0.00,273072.70,0.00,3.22,159193.60,491747.10,0.00,0.00,433125.00,0.00,0.00,0.00,58618.36,491743.40,3.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159193.60,0.00,0.00,0.00,0.00,2321.88,0.00,56296.48
10.50,12.00,5.00,6.00,54607.88,0.00,0.00,275807.20,0.00,3.22,161675.80,492094.00,0.00,0.00,433125.00,0.00,0.00,0.00,58963.43,492088.40,5.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161675.80,0.00,0.00,0.00,0.00,2342.20,0.00,56621.23
10.60,12.00,6.00,6.00,50188.25,0.00,0.00,278246.30,0.00,3.22,163953.80,492391.60,0.00,0.00,433125.00,0.00,0.00,0.00,59264.42,492389.40,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163953.80,0.00,0.00,0.00,0.00,2360.34,0.00,56904.08
10.70,12.00,7.00,6.00,46212.62,0.00,0.00,280421.50,0.00,3.22,166025.40,492662.80,0.00,0.00,433125.00,0.00,0.00,0.00,59535.45,492660.40,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166025.40,0.00,0.00,0.00,0.00,2376.82,0.00,57158.62
10.80,12.00,8.00,6.00,42640.38,0.00,0.00,282364.90,0.00,3.22,167900.80,492909.30,0.00,0.00,433125.00,0.00,0.00,0.00,59782.33,492907.30,1.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167900.80,0.00,0.00,0.00,0.00,2392.03,0.00,57390.30
10.90,12.00,9.00,6.00,39437.00,0.00,0.00,284106.30,0.00,3.22,169593.00,493139.50,0.00,0.00,433125.00,0.00,0.00,0.00,60009.91,493134.90,4.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169593.00,0.00,0.00,0.00,0.00,2406.16,0.00,57603.74
11.00,12.00,10.00,6.00,36555.38,0.00,0.00,285673.10,0.00,3.22,171116.90,493348.70,0.00,0.00,433125.00,0.00,0.00,0.00,60219.50,493344.50,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171116.90,0.00,0.00,0.00,0.00,2419.40,0.00,57800.10
11.10,13.00,1.00,6.00,9685.00,0.00,0.00,281411.40,0.00,3.22,172110.40,463210.10,26151.88,0.00,379652.80,0.00,0.00,0.00,57402.86,463207.50,2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172110.40,0.00,0.00,0.00,0.00,2385.21,0.00,55017.65
11.20,13.00,2.00,6.00,6850.88,0.00,0.00,280086.20,0.00,3.22,171660.10,458600.40,21923.38,0.00,379652.80,0.00,0.00,0.00,57020.24,458596.40,4.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171660.10,0.00,0.00,0.00,0.00,2372.10,0.00,54648.14
11.30,13.00,3.00,6.00,4986.88,0.00,0.00,278824.20,0.00,3.22,170965.50,454779.80,18326.50,0.00,379652.80,0.00,0.00,0.00,56797.87,454777.10,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170965.50,0.00,0.00,0.00,0.00,2363.14,0.00,54434.73
11.40,13.00,4.00,6.00,3715.75,0.00,0.00,277692.50,0.00,3.22,170183.60,451595.10,15277.00,0.00,379652.80,0.00,0.00,0.00,56662.53,451592.30,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170183.60,0.00,0.00,0.00,0.00,2357.40,0.00,54305.13
11.50,13.00,5.00,6.00,2837.13,0.00,0.00,276710.90,0.00,3.22,169403.10,448954.40,12717.12,0.00,379652.80,0.00,0.00,0.00,56582.02,448951.90,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169403.10,0.00,0.00,0.00,0.00,2353.69,0.00,54228.33
11.60,13.00,6.00,6.00,2217.88,0.00,0.00,275876.30,0.00,3.22,168663.50,446760.90,10572.88,0.00,379652.80,0.00,0.00,0.00,56532.27,446757.90,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168663.50,0.00,0.00,0.00,0.00,2351.17,0.00,54181.10
11.70,13.00,7.00,6.00,1780.25,0.00,0.00,275175.60,0.00,3.22,167980.50,444939.60,8784.00,0.00,379652.80,0.00,0.00,0.00,56496.64,444933.40,6.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167980.50,0.00,0.00,0.00,0.00,2349.29,0.00,54147.35
11.80,13.00,8.00,6.00,1462.13,0.00,0.00,274591.00,0.00,3.22,167360.90,443417.30,7288.50,0.00,379652.80,0.00,0.00,0.00,56470.14,443411.40,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167360.90,0.00,0.00,0.00,0.00,2347.81,0.00,54122.33
11.90,13.00,9.00,6.00,1231.75,0.00,0.00,274105.80,0.00,3.22,166805.90,442146.70,6042.63,0.00,379652.80,0.00,0.00,0.00,56449.32,442144.70,1.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166805.90,0.00,0.00,0.00,0.00,2346.51,0.00,54102.81
12.00,13.00,10.00,6.00,1064.63,0.00,0.00,273704.80,0.00,3.22,166313.20,441085.90,4996.88,0.00,379652.80,0.00,0.00,0.00,56432.37,441082.00,3.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166313.20,0.00,0.00,0.00,0.00,2345.42,0.00,54086.95
12.10,14.00,1.00,6.00,47246.38,0.00,0.00,279052.70,0.00,3.22,166267.90,492570.20,0.00,0.00,433125.00,0.00,0.00,0.00,59443.04,492568.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166267.90,0.00,0.00,0.00,0.00,2391.06,0.00,57051.98
12.20,14.00,2.00,6.00,44160.00,0.00,0.00,281390.70,0.00,3.22,167547.70,493101.70,0.00,0.00,433125.00,0.00,0.00,0.00,59971.79,493096.80,4.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167547.70,0.00,0.00,0.00,0.00,2414.84,0.00,57556.95
12.30,14.00,3.00,6.00,40859.75,0.00,0.00,283597.30,0.00,3.22,168996.90,493457.20,0.00,0.00,433125.00,0.00,0.00,0.00,60331.47,493456.50,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168996.90,0.00,0.00,0.00,0.00,2433.89,0.00,57897.59
12.40,14.00,4.00,6.00,37645.12,0.00,0.00,285613.30,0.00,3.22,170469.60,493731.30,0.00,0.00,433125.00,0.00,0.00,0.00,60600.95,493726.00,5.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170469.60,0.00,0.00,0.00,0.00,2449.08,0.00,58151.87
12.50,14.00,5.00,6.00,34632.25,0.00,0.00,287424.80,0.00,3.22,171891.40,493951.60,0.00,0.00,433125.00,0.00,0.00,0.00,60818.81,493943.80,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171891.40,0.00,0.00,0.00,0.00,2461.74,0.00,58357.07
12.60,14.00,6.00,6.00,31867.25,0.00,0.00,289039.40,0.00,3.22,173225.90,494135.80,0.00,0.00,433125.00,0.00,0.00,0.00,61007.03,494132.00,3.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173225.90,0.00,0.00,0.00,0.00,2472.78,0.00,58534.25
12.70,14.00,7.00,6.00,29371.12,0.00,0.00,290474.80,0.00,3.22,174455.30,494304.40,0.00,0.00,433125.00,0.00,0.00,0.00,61174.93,494299.90,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174455.30,0.00,0.00,0.00,0.00,2482.67,0.00,58692.26
12.80,14.00,8.00,6.00,27124.12,0.00,0.00,291752.40,0.00,3.22,175576.60,494456.30,0.00,0.00,433125.00,0.00,0.00,0.00,61327.17,494452.20,4.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175576.60,0.00,0.00,0.00,0.00,2491.77,0.00,58835.40
12.90,14.00,9.00,6.00,25108.38,0.00,0.00,292893.00,0.00,3.22,176590.90,494595.50,0.00,0.00,433125.00,0.00,0.00,0.00,61466.31,494591.30,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176590.90,0.00,0.00,0.00,0.00,2500.24,0.00,58966.07
13.00,14.00,10.00,6.00,23301.38,0.00,0.00,293914.40,0.00,3.22,177506.80,494725.80,0.00,0.00,433125.00,0.00,0.00,0.00,61596.10,494721.10,4.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177506.80,0.00,0.00,0.00,0.00,2508.23,0.00,59087.87
13.10,15.00,1.00,6.00,5599.63,0.00,0.00,290861.00,0.00,3.22,178072.10,474535.90,19233.75,0.00,395694.40,0.00,0.00,0.00,59608.71,474536.90,-0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178072.10,0.00,0.00,0.00,0.00,2483.07,0.00,57125.64
13.20,15.00,2.00,6.00,3869.13,0.00,0.00,289867.10,0.00,3.22,177645.40,471384.80,16359.25,0.00,395694.40,0.00,0.00,0.00,59331.30,471385.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177645.40,0.00,0.00,0.00,0.00,2472.79,0.00,56858.51
13.30,15.00,3.00,6.00,2758.13,0.00,0.00,288921.80,0.00,3.22,177064.10,468747.30,13876.00,0.00,395694.40,0.00,0.00,0.00,59173.32,468743.80,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177064.10,0.00,0.00,0.00,0.00,2465.50,0.00,56707.82
13.40,15.00,4.00,6.00,2013.38,0.00,0.00,288071.00,0.00,3.22,176432.90,466520.50,11744.62,0.00,395694.40,0.00,0.00,0.00,59078.09,466517.20,3.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176432.90,0.00,0.00,0.00,0.00,2460.53,0.00,56617.57
13.50,15.00,5.00,6.00,1506.13,0.00,0.00,287328.80,0.00,3.22,175804.40,464642.60,9925.38,0.00,395694.40,0.00,0.00,0.00,59014.59,464634.40,8.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175804.40,0.00,0.00,0.00,0.00,2457.07,0.00,56557.53
13.60,15.00,6.00,6.00,1153.38,0.00,0.00,286693.60,0.00,3.22,175205.90,463056.20,8389.38,0.00,395694.40,0.00,0.00,0.00,58968.81,463052.60,3.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175205.90,0.00,0.00,0.00,0.00,2454.48,0.00,56514.33
13.70,15.00,7.00,6.00,910.25,0.00,0.00,286154.50,0.00,3.22,174652.20,461720.20,7088.75,0.00,395694.40,0.00,0.00,0.00,58933.38,461716.60,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174652.20,0.00,0.00,0.00,0.00,2452.42,0.00,56480.95
13.80,15.00,8.00,6.00,735.75,0.00,0.00,285700.50,0.00,3.22,174149.80,460589.30,5983.25,0.00,395694.40,0.00,0.00,0.00,58905.28,460583.00,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174149.80,0.00,0.00,0.00,0.00,2450.66,0.00,56454.63
13.90,15.00,9.00,6.00,611.75,0.00,0.00,285319.60,0.00,3.22,173696.10,459630.70,5054.13,0.00,395694.40,0.00,0.00,0.00,58881.23,459629.80,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173696.10,0.00,0.00,0.00,0.00,2449.14,0.00,56432.09
14.00,15.00,10.00,6.00,525.00,0.00,0.00,284999.90,0.00,3.22,173291.90,458820.10,4261.63,0.00,395694.40,0.00,0.00,0.00,58860.50,458816.60,3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173291.90,0.00,0.00,0.00,0.00,2447.71,0.00,56412.79
14.10,16.00,1.00,6.00,42260.25,0.00,0.00,289841.00,0.00,3.22,173280.80,505385.20,0.00,0.00,443819.40,0.00,0.00,0.00,61563.02,505382.50,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173280.80,0.00,0.00,0.00,0.00,2488.39,0.00,59074.64
14.20,16.00,2.00,6.00,39440.25,0.00,0.00,291963.40,0.00,3.22,174453.80,505860.60,0.00,0.00,443819.40,0.00,0.00,0.00,62033.22,505852.70,7.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174453.80,0.00,0.00,0.00,0.00,2509.44,0.00,59523.78
14.30,16.00,3.00,6.00,36434.88,0.00,0.00,293961.20,0.00,3.22,175775.00,506174.30,0.00,0.00,443819.40,0.00,0.00,0.00,62351.41,506170.80,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175775.00,0.00,0.00,0.00,0.00,2526.16,0.00,59825.25
14.40,16.00,4.00,6.00,33514.25,0.00,0.00,295781.70,0.00,3.22,177112.60,506411.70,0.00,0.00,443819.40,0.00,0.00,0.00,62588.02,506407.50,4.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177112.60,0.00,0.00,0.00,0.00,2539.54,0.00,60048.48
14.50,16.00,5.00,6.00,30779.62,0.00,0.00,297414.00,0.00,3.22,178401.10,506597.90,0.00,0.00,443819.40,0.00,0.00,0.00,62778.07,506597.50,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178401.10,0.00,0.00,0.00,0.00,2550.62,0.00,60227.45
14.60,16.00,6.00,6.00,28285.75,0.00,0.00,298866.00,0.00,3.22,179605.90,506760.80,0.00,0.00,443819.40,0.00,0.00,0.00,62940.42,506759.90,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179605.90,0.00,0.00,0.00,0.00,2560.25,0.00,60380.17
14.70,16.00,7.00,6.00,26034.62,0.00,0.00,300154.90,0.00,3.22,180715.80,506908.60,0.00,0.00,443819.40,0.00,0.00,0.00,63084.09,506903.50,5.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180715.80,0.00,0.00,0.00,0.00,2568.86,0.00,60515.23
14.80,16.00,8.00,6.00,24010.75,0.00,0.00,301299.80,0.00,3.22,181726.80,507040.50,0.00,0.00,443819.40,0.00,0.00,0.00,63216.01,507035.50,5.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181726.80,0.00,0.00,0.00,0.00,2576.75,0.00,60639.26
14.90,16.00,9.00,6.00,22198.12,0.00,0.00,302319.70,0.00,3.22,182641.90,507162.90,0.00,0.00,443819.40,0.00,0.00,0.00,63336.53,507156.00,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182641.90,0.00,0.00,0.00,0.00,2584.08,0.00,60752.44
15.00,16.00,10.00,6.00,20572.75,0.00,0.00,303231.10,0.00,3.22,183466.30,507273.40,0.00,0.00,443819.40,0.00,0.00,0.00,63448.49,507267.90,5.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183466.30,0.00,0.00,0.00,0.00,2590.99,0.00,60857.49
15.10,17.00,1.00,6.00,3383.13,0.00,0.00,298944.60,0.00,3.22,183869.20,486200.20,29656.75,0.00,395694.40,0.00,0.00,0.00,60844.28,486195.50,4.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183869.20,0.00,0.00,0.00,0.00,2555.89,0.00,58288.39
15.20,17.00,2.00,6.00,1940.13,0.00,0.00,297339.90,0.00,3.22,183034.70,482318.00,26171.50,0.00,395694.40,0.00,0.00,0.00,60449.33,482315.30,2.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183034.70,0.00,0.00,0.00,0.00,2540.08,0.00,57909.25
15.30,17.00,3.00,6.00,1097.38,0.00,0.00,295826.90,0.00,3.22,182031.70,478959.20,23044.50,0.00,395694.40,0.00,0.00,0.00,60213.79,478952.70,6.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182031.70,0.00,0.00,0.00,0.00,2528.36,0.00,57685.43
15.40,17.00,4.00,6.00,596.25,0.00,0.00,294461.60,0.00,3.22,180981.90,476042.90,20288.38,0.00,395694.40,0.00,0.00,0.00,60057.08,476039.90,3.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180981.90,0.00,0.00,0.00,0.00,2519.78,0.00,57537.29
15.50,17.00,5.00,6.00,309.63,0.00,0.00,293257.30,0.00,3.22,179954.50,473524.70,17878.50,0.00,395694.40,0.00,0.00,0.00,59944.60,473517.50,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179954.50,0.00,0.00,0.00,0.00,2513.41,0.00,57431.19
15.60,17.00,6.00,6.00,147.50,0.00,0.00,292209.70,0.00,3.22,178986.90,471347.30,15794.50,0.00,395694.40,0.00,0.00,0.00,59857.56,471346.50,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178986.90,0.00,0.00,0.00,0.00,2508.35,0.00,57349.21
15.70,17.00,7.00,6.00,63.63,0.00,0.00,291303.60,0.00,3.22,178092.90,469463.30,13981.00,0.00,395694.40,0.00,0.00,0.00,59786.83,469462.30,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178092.90,0.00,0.00,0.00,0.00,2504.09,0.00,57282.74
15.80,17.00,8.00,6.00,23.75,0.00,0.00,290521.90,0.00,3.22,177279.10,467827.90,12402.00,0.00,395694.40,0.00,0.00,0.00,59726.74,467823.20,4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177279.10,0.00,0.00,0.00,0.00,2500.39,0.00,57226.36
15.90,17.00,9.00,6.00,6.13,0.00,0.00,289847.70,0.00,3.22,176546.40,466403.50,11029.38,0.00,395694.40,0.00,0.00,0.00,59676.05,466399.90,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176546.40,0.00,0.00,0.00,0.00,2497.02,0.00,57179.03
16.00,17.00,10.00,6.00,0.88,0.00,0.00,289265.80,0.00,3.22,175890.20,465160.10,9827.75,0.00,395694.40,0.00,0.00,0.00,59632.03,465154.20,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175890.20,0.00,0.00,0.00,0.00,2494.06,0.00,57137.97
16.10,18.00,1.00,6.00,7173.88,0.00,0.00,290464.40,0.00,3.22,175419.20,473060.80,831.00,0.00,411736.10,0.00,0.00,0.00,60492.23,473059.30,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175419.20,0.00,0.00,0.00,0.00,2504.78,0.00,57987.44
16.20,18.00,2.00,6.00,6344.88,0.00,0.00,290807.90,0.00,3.22,175394.40,472550.50,199.25,0.00,411736.10,0.00,0.00,0.00,60610.24,472545.60,4.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175394.40,0.00,0.00,0.00,0.00,2509.15,0.00,58101.09
16.30,18.00,3.00,6.00,5816.63,0.00,0.00,291154.00,0.00,3.22,175464.80,472438.70,25.00,0.00,411736.10,0.00,0.00,0.00,60678.07,472439.20,-0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175464.80,0.00,0.00,0.00,0.00,2512.12,0.00,58165.95
16.40,18.00,4.00,6.00,5395.13,0.00,0.00,291478.00,0.00,3.22,175581.60,472457.90,3.50,0.00,411736.10,0.00,0.00,0.00,60719.21,472458.80,-0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175581.60,0.00,0.00,0.00,0.00,2514.03,0.00,58205.18
16.50,18.00,5.00,6.00,4996.75,0.00,0.00,291770.60,0.00,3.22,175717.10,472487.70,0.63,0.00,411736.10,0.00,0.00,0.00,60745.85,472482.60,5.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175717.10,0.00,0.00,0.00,0.00,2515.21,0.00,58230.64
16.60,18.00,6.00,6.00,4606.13,0.00,0.00,292030.50,0.00,3.22,175857.80,472497.60,0.00,0.00,411736.10,0.00,0.00,0.00,60763.54,472499.60,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175857.80,0.00,0.00,0.00,0.00,2515.91,0.00,58247.62
16.70,18.00,7.00,6.00,4259.38,0.00,0.00,292259.70,0.00,3.22,175993.60,472515.90,0.13,0.00,411736.10,0.00,0.00,0.00,60776.76,472513.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175993.60,0.00,0.00,0.00,0.00,2516.48,0.00,58260.28
16.80,18.00,8.00,6.00,3942.63,0.00,0.00,292460.90,0.00,3.22,176121.20,472528.00,0.00,0.00,411736.10,0.00,0.00,0.00,60786.56,472522.70,5.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176121.20,0.00,0.00,0.00,0.00,2516.91,0.00,58269.66
16.90,18.00,9.00,6.00,3652.38,0.00,0.00,292637.90,0.00,3.22,176239.70,472533.20,0.00,0.00,411736.10,0.00,0.00,0.00,60794.78,472530.90,2.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176239.70,0.00,0.00,0.00,0.00,2517.23,0.00,58277.56
17.00,18.00,10.00,6.00,3396.88,0.00,0.00,292794.40,0.00,3.22,176347.10,472541.60,0.00,0.00,411736.10,0.00,0.00,0.00,60802.02,472538.10,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176347.10,0.00,0.00,0.00,0.00,2517.60,0.00,58284.42
17.10,19.00,1.00,6.00,8217.50,0.00,0.00,293501.20,0.00,3.22,176478.50,478200.50,0.00,0.00,417083.30,0.00,0.00,0.00,61114.97,478198.30,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176478.50,0.00,0.00,0.00,0.00,2522.91,0.00,58592.06
17.20,19.00,2.00,6.00,7654.75,0.00,0.00,293886.70,0.00,3.22,176725.90,478270.60,0.00,0.00,417083.30,0.00,0.00,0.00,61181.50,478264.80,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176725.90,0.00,0.00,0.00,0.00,2526.10,0.00,58655.40
17.30,19.00,3.00,6.00,7095.75,0.00,0.00,294242.00,0.00,3.22,176973.90,478314.90,0.00,0.00,417083.30,0.00,0.00,0.00,61232.18,478315.50,-0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176973.90,0.00,0.00,0.00,0.00,2528.98,0.00,58703.20
17.40,19.00,4.00,6.00,6586.25,0.00,0.00,294564.30,0.00,3.22,177211.00,478364.70,0.00,0.00,417083.30,0.00,0.00,0.00,61275.68,478359.00,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177211.00,0.00,0.00,0.00,0.00,2531.54,0.00,58744.14
17.50,19.00,5.00,6.00,6112.75,0.00,0.00,294854.20,0.00,3.22,177431.50,478401.70,0.00,0.00,417083.30,0.00,0.00,0.00,61314.80,478398.10,3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177431.50,0.00,0.00,0.00,0.00,2533.90,0.00,58780.90
17.60,19.00,6.00,6.00,5684.50,0.00,0.00,295114.50,0.00,3.22,177632.20,478434.40,0.00,0.00,417083.30,0.00,0.00,0.00,61351.86,478435.20,-0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177632.20,0.00,0.00,0.00,0.00,2536.17,0.00,58815.69
17.70,19.00,7.00,6.00,5312.88,0.00,0.00,295348.40,0.00,3.22,177813.80,478478.30,0.00,0.00,417083.30,0.00,0.00,0.00,61387.23,478470.60,7.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177813.80,0.00,0.00,0.00,0.00,2538.35,0.00,58848.88
17.80,19.00,8.00,6.00,4967.75,0.00,0.00,295559.60,0.00,3.22,177976.60,478507.10,0.00,0.00,417083.30,0.00,0.00,0.00,61420.87,478504.20,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177976.60,0.00,0.00,0.00,0.00,2540.42,0.00,58880.45
