well,type,date,head
CL-80C,computed,7/1/2015 0:00,1119.771
CL-80C,computed,7/1/2015 2:24,1119.771
CL-80C,computed,7/1/2015 4:48,1119.771
CL-80C,computed,7/1/2015 7:12,1119.771
CL-80C,computed,7/1/2015 9:36,1119.771
CL-80C,computed,7/1/2015 12:00,1119.771
CL-80C,computed,7/1/2015 14:24,1119.771
CL-80C,computed,7/1/2015 16:48,1119.771
CL-80C,computed,7/1/2015 19:12,1119.771
CL-80C,computed,7/1/2015 21:36,1119.771
CL-80C,computed,7/2/2015 0:00,1119.771
CL-80C,computed,7/2/2015 2:24,1119.771
CL-80C,computed,7/2/2015 4:48,1119.771
CL-80C,computed,7/2/2015 7:12,1119.771
CL-80C,computed,7/2/2015 9:36,1119.771
CL-80C,computed,7/2/2015 12:00,1119.771
CL-80C,computed,7/2/2015 14:24,1119.771
CL-80C,computed,7/2/2015 16:48,1119.771
CL-80C,computed,7/2/2015 19:12,1119.771
CL-80C,computed,7/2/2015 21:36,1119.771
CL-80C,computed,7/3/2015 0:00,1119.771
CL-80C,computed,7/3/2015 2:24,1119.771
CL-80C,computed,7/3/2015 4:48,1119.771
CL-80C,computed,7/3/2015 7:11,1119.771
CL-80C,computed,7/3/2015 9:35,1119.771
CL-80C,computed,7/3/2015 11:59,1119.771
CL-80C,computed,7/3/2015 14:23,1119.771
CL-80C,computed,7/3/2015 16:47,1119.771
CL-80C,computed,7/3/2015 19:11,1119.771
CL-80C,computed,7/3/2015 21:35,1119.771
CL-80C,computed,7/3/2015 23:59,1119.771
CL-80C,computed,7/4/2015 2:23,1119.771
CL-80C,computed,7/4/2015 4:47,1119.771
CL-80C,computed,7/4/2015 7:11,1119.771
CL-80C,computed,7/4/2015 9:35,1119.771
CL-80C,computed,7/4/2015 11:59,1119.771
CL-80C,computed,7/4/2015 14:23,1119.771
CL-80C,computed,7/4/2015 16:47,1119.771
CL-80C,computed,7/4/2015 19:11,1119.771
CL-80C,computed,7/4/2015 21:35,1119.771
CL-80C,computed,7/4/2015 23:59,1119.771
CL-80C,computed,7/5/2015 2:23,1119.771
CL-80C,computed,7/5/2015 4:47,1119.771
CL-80C,computed,7/5/2015 7:11,1119.771
CL-80C,computed,7/5/2015 9:35,1119.771
CL-80C,computed,7/5/2015 11:59,1119.771
CL-80C,computed,7/5/2015 14:23,1119.771
CL-80C,computed,7/5/2015 16:47,1119.771
CL-80C,computed,7/5/2015 19:11,1119.771
CL-80C,computed,7/5/2015 21:35,1119.771
CL-80C,computed,7/5/2015 23:59,1119.771
CL-80C,computed,7/6/2015 2:23,1119.771
CL-80C,computed,7/6/2015 4:47,1119.771
CL-80C,computed,7/6/2015 7:11,1119.771
CL-80C,computed,7/6/2015 9:35,1119.771
CL-80C,computed,7/6/2015 11:59,1119.771
CL-80C,computed,7/6/2015 14:23,1119.771
CL-80C,computed,7/6/2015 16:47,1119.771
CL-80C,computed,7/6/2015 19:11,1119.772
CL-80C,computed,7/6/2015 21:35,1119.772
CL-80C,computed,7/6/2015 23:59,1119.772
CL-80C,computed,7/7/2015 2:23,1119.772
CL-80C,computed,7/7/2015 4:47,1119.772
CL-80C,computed,7/7/2015 7:11,1119.772
CL-80C,computed,7/7/2015 9:35,1119.772
CL-80C,computed,7/7/2015 11:59,1119.772
CL-80C,computed,7/7/2015 14:23,1119.772
CL-80C,computed,7/7/2015 16:47,1119.772
CL-80C,computed,7/7/2015 19:11,1119.772
CL-80C,computed,7/7/2015 21:35,1119.772
CL-80C,computed,7/7/2015 23:59,1119.772
CL-80C,computed,7/8/2015 2:23,1119.772
CL-80C,computed,7/8/2015 4:47,1119.772
CL-80C,computed,7/8/2015 7:11,1119.772
CL-80C,computed,7/8/2015 9:35,1119.772
CL-80C,computed,7/8/2015 11:59,1119.773
CL-80C,computed,7/8/2015 14:23,1119.773
CL-80C,computed,7/8/2015 16:47,1119.773
CL-80C,computed,7/8/2015 19:11,1119.773
CL-80C,computed,7/8/2015 21:35,1119.773
CL-80C,computed,7/8/2015 23:59,1119.773
CL-80C,computed,7/9/2015 2:23,1119.773
CL-80C,computed,7/9/2015 4:47,1119.773
CL-80C,computed,7/9/2015 7:11,1119.773
CL-80C,computed,7/9/2015 9:35,1119.774
CL-80C,computed,7/9/2015 11:59,1119.774
CL-80C,computed,7/9/2015 14:23,1119.774
CL-80C,computed,7/9/2015 16:47,1119.774
CL-80C,computed,7/9/2015 19:11,1119.774
CL-80C,computed,7/9/2015 21:35,1119.774
CL-80C,computed,7/9/2015 23:59,1119.774
CL-80C,computed,7/10/2015 2:23,1119.775
CL-80C,computed,7/10/2015 4:47,1119.775
CL-80C,computed,7/10/2015 7:11,1119.775
CL-80C,computed,7/10/2015 9:35,1119.775
CL-80C,computed,7/10/2015 12:00,1119.775
CL-80C,computed,7/10/2015 14:24,1119.776
CL-80C,computed,7/10/2015 16:48,1119.776
CL-80C,computed,7/10/2015 19:12,1119.776
CL-80C,computed,7/10/2015 21:36,1119.776
CL-80C,computed,7/11/2015 0:00,1119.777
CL-80C,computed,7/11/2015 2:24,1119.777
CL-80C,computed,7/11/2015 4:48,1119.777
CL-80C,computed,7/11/2015 7:12,1119.777
CL-80C,computed,7/11/2015 9:36,1119.778
CL-80C,computed,7/11/2015 12:00,1119.778
CL-80C,computed,7/11/2015 14:24,1119.778
CL-80C,computed,7/11/2015 16:48,1119.778
CL-80C,computed,7/11/2015 19:12,1119.779
CL-80C,computed,7/11/2015 21:36,1119.779
CL-80C,computed,7/12/2015 0:00,1119.779
CL-80C,computed,7/12/2015 2:24,1119.78
CL-80C,computed,7/12/2015 4:48,1119.78
CL-80C,computed,7/12/2015 7:12,1119.78
CL-80C,computed,7/12/2015 9:36,1119.781
CL-80C,computed,7/12/2015 12:00,1119.781
CL-80C,computed,7/12/2015 14:24,1119.781
CL-80C,computed,7/12/2015 16:48,1119.782
CL-80C,computed,7/12/2015 19:12,1119.782
CL-80C,computed,7/12/2015 21:36,1119.782
CL-80C,computed,7/13/2015 0:00,1119.783
CL-80C,computed,7/13/2015 2:24,1119.783
CL-80C,computed,7/13/2015 4:48,1119.783
CL-80C,computed,7/13/2015 7:12,1119.784
CL-80C,computed,7/13/2015 9:36,1119.784
CL-80C,computed,7/13/2015 12:00,1119.785
CL-80C,computed,7/13/2015 14:24,1119.785
CL-80C,computed,7/13/2015 16:48,1119.785
CL-80C,computed,7/13/2015 19:12,1119.786
CL-80C,computed,7/13/2015 21:36,1119.786
CL-80C,computed,7/14/2015 0:00,1119.786
CL-80C,computed,7/14/2015 2:24,1119.787
CL-80C,computed,7/14/2015 4:48,1119.787
CL-80C,computed,7/14/2015 7:12,1119.787
CL-80C,computed,7/14/2015 9:36,1119.788
CL-80C,computed,7/14/2015 12:00,1119.788
CL-80C,computed,7/14/2015 14:24,1119.788
CL-80C,computed,7/14/2015 16:48,1119.789
CL-80C,computed,7/14/2015 19:12,1119.789
CL-80C,computed,7/14/2015 21:36,1119.789
CL-80C,computed,7/15/2015 0:00,1119.79
CL-80C,computed,7/15/2015 2:24,1119.79
CL-80C,computed,7/15/2015 4:48,1119.79
CL-80C,computed,7/15/2015 7:12,1119.791
CL-80C,computed,7/15/2015 9:36,1119.791
CL-80C,computed,7/15/2015 12:00,1119.791
CL-80C,computed,7/15/2015 14:24,1119.791
CL-80C,computed,7/15/2015 16:48,1119.792
CL-80C,computed,7/15/2015 19:12,1119.792
CL-80C,computed,7/15/2015 21:36,1119.792
CL-80C,computed,7/16/2015 0:00,1119.792
CL-80C,computed,7/16/2015 2:24,1119.793
CL-80C,computed,7/16/2015 4:48,1119.793
CL-80C,computed,7/16/2015 7:12,1119.793
CL-80C,computed,7/16/2015 9:36,1119.793
CL-80C,computed,7/16/2015 12:00,1119.793
CL-80C,computed,7/16/2015 14:24,1119.794
CL-80C,computed,7/16/2015 16:48,1119.794
CL-80C,computed,7/16/2015 19:12,1119.794
CL-80C,computed,7/16/2015 21:36,1119.794
CL-80C,computed,7/17/2015 0:00,1119.794
CL-80C,computed,7/17/2015 2:24,1119.795
CL-80C,computed,7/17/2015 4:48,1119.795
CL-80C,computed,7/17/2015 7:12,1119.795
CL-80C,computed,7/17/2015 9:36,1119.795
CL-80C,computed,7/17/2015 12:00,1119.795
CL-80C,computed,7/17/2015 14:24,1119.795
CL-80C,computed,7/17/2015 16:48,1119.795
CL-80C,computed,7/17/2015 19:12,1119.795
CL-80C,computed,7/17/2015 21:36,1119.795
CL-80C,computed,7/18/2015 0:00,1119.796
CL-80C,computed,7/18/2015 2:24,1119.796
CL-80C,computed,7/18/2015 4:48,1119.796
CL-80C,computed,7/18/2015 7:12,1119.796
CL-80C,computed,7/18/2015 9:36,1119.796
CL-80C,computed,7/18/2015 12:00,1119.796
CL-80C,computed,7/18/2015 14:24,1119.796
CL-80C,computed,7/18/2015 16:48,1119.796
CL-80C,computed,7/18/2015 19:12,1119.796
CL-80C,computed,7/18/2015 21:36,1119.796
CL-80C,computed,7/19/2015 0:00,1119.796
CL-80C,computed,7/19/2015 2:24,1119.796
CL-80C,computed,7/19/2015 4:48,1119.796
CL-80C,computed,7/19/2015 7:12,1119.796
CL-80C,computed,7/19/2015 9:36,1119.796
CL-80C,computed,7/19/2015 12:00,1119.796
CL-80C,computed,7/19/2015 14:24,1119.796
CL-80C,computed,7/19/2015 16:48,1119.795
CL-80C,computed,7/19/2015 19:12,1119.795
CL-80C,computed,7/19/2015 21:36,1119.795
CL-80C,computed,7/20/2015 0:00,1119.795
CL-80C,computed,7/20/2015 2:24,1119.795
CL-80C,computed,7/20/2015 4:48,1119.795
CL-80C,computed,7/20/2015 7:12,1119.795
CL-80C,computed,7/20/2015 9:36,1119.795
CL-80C,computed,7/20/2015 12:00,1119.795
CL-80C,computed,7/20/2015 14:24,1119.794
CL-80C,computed,7/20/2015 16:48,1119.794
CL-80C,computed,7/20/2015 19:12,1119.794
CL-80C,computed,7/20/2015 21:36,1119.794
CL-80C,computed,7/21/2015 0:00,1119.794
CL-80C,computed,7/21/2015 2:24,1119.794
CL-80C,computed,7/21/2015 4:48,1119.793
CL-80C,computed,7/21/2015 7:12,1119.793
CL-80C,computed,7/21/2015 9:36,1119.793
CL-80C,computed,7/21/2015 12:00,1119.793
CL-80C,computed,7/21/2015 14:24,1119.793
CL-80C,computed,7/21/2015 16:48,1119.793
CL-80C,computed,7/21/2015 19:12,1119.792
CL-80C,computed,7/21/2015 21:36,1119.792
CL-80C,computed,7/22/2015 0:00,1119.792
CL-80C,computed,7/22/2015 2:24,1119.792
CL-80C,computed,7/22/2015 4:48,1119.792
CL-80C,computed,7/22/2015 7:12,1119.791
CL-80C,computed,7/22/2015 9:36,1119.791
CL-80C,computed,7/22/2015 12:00,1119.791
CL-80C,computed,7/22/2015 14:24,1119.791
CL-80C,computed,7/22/2015 16:48,1119.79
CL-80C,computed,7/22/2015 19:12,1119.79
CL-80C,computed,7/22/2015 21:36,1119.79
CL-80C,computed,7/23/2015 0:00,1119.79
CL-80C,computed,7/23/2015 2:24,1119.789
CL-80C,computed,7/23/2015 4:48,1119.789
CL-80C,computed,7/23/2015 7:12,1119.789
CL-80C,computed,7/23/2015 9:36,1119.788
CL-80C,computed,7/23/2015 12:00,1119.788
CL-80C,computed,7/23/2015 14:24,1119.788
CL-80C,computed,7/23/2015 16:48,1119.788
CL-80C,computed,7/23/2015 19:12,1119.787
CL-80C,computed,7/23/2015 21:36,1119.787
CL-80C,computed,7/24/2015 0:00,1119.787
CL-80C,computed,7/24/2015 2:24,1119.786
CL-80C,computed,7/24/2015 4:48,1119.786
CL-80C,computed,7/24/2015 7:12,1119.786
CL-80C,computed,7/24/2015 9:36,1119.786
CL-80C,computed,7/24/2015 12:00,1119.785
CL-80C,computed,7/24/2015 14:24,1119.785
CL-80C,computed,7/24/2015 16:48,1119.785
CL-80C,computed,7/24/2015 19:12,1119.784
CL-80C,computed,7/24/2015 21:36,1119.784
CL-80C,computed,7/25/2015 0:00,1119.784
CL-80C,computed,7/25/2015 2:24,1119.783
CL-80C,computed,7/25/2015 4:48,1119.783
CL-80C,computed,7/25/2015 7:12,1119.783
CL-80C,computed,7/25/2015 9:36,1119.783
CL-80C,computed,7/25/2015 12:00,1119.782
CL-80C,computed,7/25/2015 14:24,1119.782
CL-80C,computed,7/25/2015 16:48,1119.782
CL-80C,computed,7/25/2015 19:12,1119.781
CL-80C,computed,7/25/2015 21:36,1119.781
CL-80C,computed,7/26/2015 0:00,1119.781
CL-80C,computed,7/26/2015 2:24,1119.78
CL-80C,computed,7/26/2015 4:48,1119.78
CL-80C,computed,7/26/2015 7:12,1119.78
CL-80C,computed,7/26/2015 9:36,1119.779
CL-80C,computed,7/26/2015 12:00,1119.779
CL-80C,computed,7/26/2015 14:24,1119.779
CL-80C,computed,7/26/2015 16:48,1119.778
CL-80C,computed,7/26/2015 19:12,1119.778
CL-80C,computed,7/26/2015 21:36,1119.778
CL-80C,computed,7/27/2015 0:00,1119.777
CL-80C,computed,7/27/2015 2:24,1119.777
CL-80C,computed,7/27/2015 4:48,1119.777
CL-80C,computed,7/27/2015 7:12,1119.776
CL-80C,computed,7/27/2015 9:36,1119.776
CL-80C,computed,7/27/2015 12:00,1119.776
CL-80C,computed,7/27/2015 14:24,1119.775
CL-80C,computed,7/27/2015 16:48,1119.775
CL-80C,computed,7/27/2015 19:12,1119.775
CL-80C,computed,7/27/2015 21:36,1119.774
CL-80C,computed,7/28/2015 0:00,1119.774
CL-80C,computed,7/28/2015 2:24,1119.773
CL-80C,computed,7/28/2015 4:48,1119.773
CL-80C,computed,7/28/2015 7:12,1119.773
CL-80C,computed,7/28/2015 9:36,1119.772
CL-80C,computed,7/28/2015 12:00,1119.772
CL-80C,computed,7/28/2015 14:24,1119.772
CL-80C,computed,7/28/2015 16:48,1119.771
CL-80C,computed,7/28/2015 19:12,1119.771
CL-80C,computed,7/28/2015 21:36,1119.771
CL-80C,computed,7/29/2015 0:00,1119.77
CL-80C,computed,7/29/2015 2:24,1119.77
CL-80C,computed,7/29/2015 4:48,1119.77
CL-80C,computed,7/29/2015 7:12,1119.769
CL-80C,computed,7/29/2015 9:36,1119.769
CL-80C,computed,7/29/2015 12:00,1119.768
CL-80C,computed,7/29/2015 14:24,1119.768
CL-80C,computed,7/29/2015 16:48,1119.768
CL-80C,computed,7/29/2015 19:12,1119.767
CL-80C,computed,7/29/2015 21:36,1119.767
CL-80C,computed,7/30/2015 0:00,1119.767
CL-80C,computed,7/30/2015 2:24,1119.766
CL-80C,computed,7/30/2015 4:48,1119.766
CL-80C,computed,7/30/2015 7:12,1119.766
CL-80C,computed,7/30/2015 9:36,1119.765
CL-80C,computed,7/30/2015 12:00,1119.765
CL-80C,computed,7/30/2015 14:24,1119.765
CL-80C,computed,7/30/2015 16:48,1119.764
CL-80C,computed,7/30/2015 19:12,1119.764
CL-80C,computed,7/30/2015 21:36,1119.764
CL-80C,computed,7/31/2015 0:00,1119.763
CL-80C,computed,7/31/2015 2:24,1119.763
CL-80C,computed,7/31/2015 4:48,1119.763
CL-80C,computed,7/31/2015 7:12,1119.762
CL-80C,computed,7/31/2015 9:36,1119.762
CL-80C,computed,7/31/2015 12:00,1119.762
CL-80C,computed,7/31/2015 14:24,1119.761
CL-80C,computed,7/31/2015 16:48,1119.761
CL-80C,computed,7/31/2015 19:12,1119.761
CL-80C,computed,7/31/2015 21:36,1119.761
CL-80C,computed,8/1/2015 0:00,1119.76
CL-80C,observed,7/1/2015 0:00,1119.2
CL-80C,observed,7/2/2015 0:00,1119.21
CL-80C,observed,7/6/2015 0:00,1119.21
CL-80C,observed,7/7/2015 0:00,1119.23
CL-80C,observed,7/8/2015 0:00,1119.25
CL-80C,observed,7/9/2015 0:00,1119.26
CL-80C,observed,7/10/2015 0:00,1119.26
CL-80C,observed,7/13/2015 0:00,1119.3
CL-80C,observed,7/14/2015 0:00,1119.18
CL-80C,observed,7/15/2015 0:00,1119.16
CL-80C,observed,7/16/2015 0:00,1119.16
CL-80C,observed,7/17/2015 0:00,1119.16
CL-80C,observed,7/20/2015 0:00,1119.18
CL-80C,observed,7/21/2015 0:00,1119.18
CL-80C,observed,7/22/2015 0:00,1119.17
CL-80C,observed,7/23/2015 0:00,1119.15
CL-80C,observed,7/24/2015 0:00,1119.15
CL-80C,observed,7/27/2015 0:00,1119.08
CL-80C,observed,7/28/2015 0:00,1119.08
CL-80C,observed,7/29/2015 0:00,1119.09
CL-80C,observed,7/30/2015 0:00,1119.1
CL-80C,observed,7/31/2015 0:00,1119.11
R20-2015-08,computed,7/1/2015 0:00,1119.845
R20-2015-08,computed,7/1/2015 2:24,1119.845
R20-2015-08,computed,7/1/2015 4:48,1119.845
R20-2015-08,computed,7/1/2015 7:12,1119.845
R20-2015-08,computed,7/1/2015 9:36,1119.845
R20-2015-08,computed,7/1/2015 12:00,1119.845
R20-2015-08,computed,7/1/2015 14:24,1119.845
R20-2015-08,computed,7/1/2015 16:48,1119.845
R20-2015-08,computed,7/1/2015 19:12,1119.845
R20-2015-08,computed,7/1/2015 21:36,1119.845
R20-2015-08,computed,7/2/2015 0:00,1119.845
R20-2015-08,computed,7/2/2015 2:24,1119.845
R20-2015-08,computed,7/2/2015 4:48,1119.845
R20-2015-08,computed,7/2/2015 7:12,1119.845
R20-2015-08,computed,7/2/2015 9:36,1119.845
R20-2015-08,computed,7/2/2015 12:00,1119.845
R20-2015-08,computed,7/2/2015 14:24,1119.845
R20-2015-08,computed,7/2/2015 16:48,1119.845
R20-2015-08,computed,7/2/2015 19:12,1119.845
R20-2015-08,computed,7/2/2015 21:36,1119.845
R20-2015-08,computed,7/3/2015 0:00,1119.845
R20-2015-08,computed,7/3/2015 2:24,1119.845
R20-2015-08,computed,7/3/2015 4:48,1119.845
R20-2015-08,computed,7/3/2015 7:11,1119.845
R20-2015-08,computed,7/3/2015 9:35,1119.845
R20-2015-08,computed,7/3/2015 11:59,1119.846
R20-2015-08,computed,7/3/2015 14:23,1119.846
R20-2015-08,computed,7/3/2015 16:47,1119.846
R20-2015-08,computed,7/3/2015 19:11,1119.846
R20-2015-08,computed,7/3/2015 21:35,1119.846
R20-2015-08,computed,7/3/2015 23:59,1119.846
R20-2015-08,computed,7/4/2015 2:23,1119.847
R20-2015-08,computed,7/4/2015 4:47,1119.847
R20-2015-08,computed,7/4/2015 7:11,1119.847
R20-2015-08,computed,7/4/2015 9:35,1119.848
R20-2015-08,computed,7/4/2015 11:59,1119.848
R20-2015-08,computed,7/4/2015 14:23,1119.849
R20-2015-08,computed,7/4/2015 16:47,1119.849
R20-2015-08,computed,7/4/2015 19:11,1119.85
R20-2015-08,computed,7/4/2015 21:35,1119.85
R20-2015-08,computed,7/4/2015 23:59,1119.851
R20-2015-08,computed,7/5/2015 2:23,1119.851
R20-2015-08,computed,7/5/2015 4:47,1119.852
R20-2015-08,computed,7/5/2015 7:11,1119.853
R20-2015-08,computed,7/5/2015 9:35,1119.853
R20-2015-08,computed,7/5/2015 11:59,1119.854
R20-2015-08,computed,7/5/2015 14:23,1119.855
R20-2015-08,computed,7/5/2015 16:47,1119.855
R20-2015-08,computed,7/5/2015 19:11,1119.856
R20-2015-08,computed,7/5/2015 21:35,1119.857
R20-2015-08,computed,7/5/2015 23:59,1119.858
R20-2015-08,computed,7/6/2015 2:23,1119.858
R20-2015-08,computed,7/6/2015 4:47,1119.859
R20-2015-08,computed,7/6/2015 7:11,1119.86
R20-2015-08,computed,7/6/2015 9:35,1119.861
R20-2015-08,computed,7/6/2015 11:59,1119.861
R20-2015-08,computed,7/6/2015 14:23,1119.862
R20-2015-08,computed,7/6/2015 16:47,1119.863
R20-2015-08,computed,7/6/2015 19:11,1119.864
R20-2015-08,computed,7/6/2015 21:35,1119.865
R20-2015-08,computed,7/6/2015 23:59,1119.866
R20-2015-08,computed,7/7/2015 2:23,1119.867
R20-2015-08,computed,7/7/2015 4:47,1119.868
R20-2015-08,computed,7/7/2015 7:11,1119.869
R20-2015-08,computed,7/7/2015 9:35,1119.87
R20-2015-08,computed,7/7/2015 11:59,1119.871
R20-2015-08,computed,7/7/2015 14:23,1119.873
R20-2015-08,computed,7/7/2015 16:47,1119.874
R20-2015-08,computed,7/7/2015 19:11,1119.876
R20-2015-08,computed,7/7/2015 21:35,1119.877
R20-2015-08,computed,7/7/2015 23:59,1119.879
R20-2015-08,computed,7/8/2015 2:23,1119.88
R20-2015-08,computed,7/8/2015 4:47,1119.882
R20-2015-08,computed,7/8/2015 7:11,1119.884
R20-2015-08,computed,7/8/2015 9:35,1119.885
R20-2015-08,computed,7/8/2015 11:59,1119.887
R20-2015-08,computed,7/8/2015 14:23,1119.889
R20-2015-08,computed,7/8/2015 16:47,1119.891
R20-2015-08,computed,7/8/2015 19:11,1119.893
R20-2015-08,computed,7/8/2015 21:35,1119.895
R20-2015-08,computed,7/8/2015 23:59,1119.897
R20-2015-08,computed,7/9/2015 2:23,1119.899
R20-2015-08,computed,7/9/2015 4:47,1119.901
R20-2015-08,computed,7/9/2015 7:11,1119.903
R20-2015-08,computed,7/9/2015 9:35,1119.905
R20-2015-08,computed,7/9/2015 11:59,1119.907
R20-2015-08,computed,7/9/2015 14:23,1119.909
R20-2015-08,computed,7/9/2015 16:47,1119.911
R20-2015-08,computed,7/9/2015 19:11,1119.913
R20-2015-08,computed,7/9/2015 21:35,1119.915
R20-2015-08,computed,7/9/2015 23:59,1119.917
R20-2015-08,computed,7/10/2015 2:23,1119.919
R20-2015-08,computed,7/10/2015 4:47,1119.921
R20-2015-08,computed,7/10/2015 7:11,1119.923
R20-2015-08,computed,7/10/2015 9:35,1119.925
R20-2015-08,computed,7/10/2015 12:00,1119.927
R20-2015-08,computed,7/10/2015 14:24,1119.928
R20-2015-08,computed,7/10/2015 16:48,1119.93
R20-2015-08,computed,7/10/2015 19:12,1119.931
R20-2015-08,computed,7/10/2015 21:36,1119.933
R20-2015-08,computed,7/11/2015 0:00,1119.934
R20-2015-08,computed,7/11/2015 2:24,1119.936
R20-2015-08,computed,7/11/2015 4:48,1119.937
R20-2015-08,computed,7/11/2015 7:12,1119.938
R20-2015-08,computed,7/11/2015 9:36,1119.94
R20-2015-08,computed,7/11/2015 12:00,1119.941
R20-2015-08,computed,7/11/2015 14:24,1119.942
R20-2015-08,computed,7/11/2015 16:48,1119.942
R20-2015-08,computed,7/11/2015 19:12,1119.943
R20-2015-08,computed,7/11/2015 21:36,1119.944
R20-2015-08,computed,7/12/2015 0:00,1119.944
R20-2015-08,computed,7/12/2015 2:24,1119.945
R20-2015-08,computed,7/12/2015 4:48,1119.945
R20-2015-08,computed,7/12/2015 7:12,1119.945
R20-2015-08,computed,7/12/2015 9:36,1119.945
R20-2015-08,computed,7/12/2015 12:00,1119.945
R20-2015-08,computed,7/12/2015 14:24,1119.945
R20-2015-08,computed,7/12/2015 16:48,1119.944
R20-2015-08,computed,7/12/2015 19:12,1119.944
R20-2015-08,computed,7/12/2015 21:36,1119.943
R20-2015-08,computed,7/13/2015 0:00,1119.943
R20-2015-08,computed,7/13/2015 2:24,1119.942
R20-2015-08,computed,7/13/2015 4:48,1119.941
R20-2015-08,computed,7/13/2015 7:12,1119.941
R20-2015-08,computed,7/13/2015 9:36,1119.94
R20-2015-08,computed,7/13/2015 12:00,1119.939
R20-2015-08,computed,7/13/2015 14:24,1119.938
R20-2015-08,computed,7/13/2015 16:48,1119.937
R20-2015-08,computed,7/13/2015 19:12,1119.936
R20-2015-08,computed,7/13/2015 21:36,1119.935
R20-2015-08,computed,7/14/2015 0:00,1119.934
R20-2015-08,computed,7/14/2015 2:24,1119.933
R20-2015-08,computed,7/14/2015 4:48,1119.932
R20-2015-08,computed,7/14/2015 7:12,1119.93
R20-2015-08,computed,7/14/2015 9:36,1119.929
R20-2015-08,computed,7/14/2015 12:00,1119.928
R20-2015-08,computed,7/14/2015 14:24,1119.926
R20-2015-08,computed,7/14/2015 16:48,1119.925
R20-2015-08,computed,7/14/2015 19:12,1119.924
R20-2015-08,computed,7/14/2015 21:36,1119.922
R20-2015-08,computed,7/15/2015 0:00,1119.921
R20-2015-08,computed,7/15/2015 2:24,1119.919
R20-2015-08,computed,7/15/2015 4:48,1119.918
R20-2015-08,computed,7/15/2015 7:12,1119.916
R20-2015-08,computed,7/15/2015 9:36,1119.915
R20-2015-08,computed,7/15/2015 12:00,1119.913
R20-2015-08,computed,7/15/2015 14:24,1119.912
R20-2015-08,computed,7/15/2015 16:48,1119.911
R20-2015-08,computed,7/15/2015 19:12,1119.909
R20-2015-08,computed,7/15/2015 21:36,1119.908
R20-2015-08,computed,7/16/2015 0:00,1119.906
R20-2015-08,computed,7/16/2015 2:24,1119.905
R20-2015-08,computed,7/16/2015 4:48,1119.903
R20-2015-08,computed,7/16/2015 7:12,1119.901
R20-2015-08,computed,7/16/2015 9:36,1119.9
R20-2015-08,computed,7/16/2015 12:00,1119.898
R20-2015-08,computed,7/16/2015 14:24,1119.897
R20-2015-08,computed,7/16/2015 16:48,1119.895
R20-2015-08,computed,7/16/2015 19:12,1119.894
R20-2015-08,computed,7/16/2015 21:36,1119.892
R20-2015-08,computed,7/17/2015 0:00,1119.89
R20-2015-08,computed,7/17/2015 2:24,1119.889
R20-2015-08,computed,7/17/2015 4:48,1119.887
R20-2015-08,computed,7/17/2015 7:12,1119.886
R20-2015-08,computed,7/17/2015 9:36,1119.884
R20-2015-08,computed,7/17/2015 12:00,1119.882
R20-2015-08,computed,7/17/2015 14:24,1119.881
R20-2015-08,computed,7/17/2015 16:48,1119.879
R20-2015-08,computed,7/17/2015 19:12,1119.878
R20-2015-08,computed,7/17/2015 21:36,1119.876
R20-2015-08,computed,7/18/2015 0:00,1119.875
R20-2015-08,computed,7/18/2015 2:24,1119.873
R20-2015-08,computed,7/18/2015 4:48,1119.872
R20-2015-08,computed,7/18/2015 7:12,1119.87
R20-2015-08,computed,7/18/2015 9:36,1119.869
R20-2015-08,computed,7/18/2015 12:00,1119.867
R20-2015-08,computed,7/18/2015 14:24,1119.866
R20-2015-08,computed,7/18/2015 16:48,1119.865
R20-2015-08,computed,7/18/2015 19:12,1119.863
R20-2015-08,computed,7/18/2015 21:36,1119.862
R20-2015-08,computed,7/19/2015 0:00,1119.86
R20-2015-08,computed,7/19/2015 2:24,1119.859
R20-2015-08,computed,7/19/2015 4:48,1119.858
R20-2015-08,computed,7/19/2015 7:12,1119.856
R20-2015-08,computed,7/19/2015 9:36,1119.855
R20-2015-08,computed,7/19/2015 12:00,1119.854
R20-2015-08,computed,7/19/2015 14:24,1119.852
R20-2015-08,computed,7/19/2015 16:48,1119.851
R20-2015-08,computed,7/19/2015 19:12,1119.85
R20-2015-08,computed,7/19/2015 21:36,1119.849
R20-2015-08,computed,7/20/2015 0:00,1119.847
R20-2015-08,computed,7/20/2015 2:24,1119.846
R20-2015-08,computed,7/20/2015 4:48,1119.845
R20-2015-08,computed,7/20/2015 7:12,1119.844
R20-2015-08,computed,7/20/2015 9:36,1119.842
R20-2015-08,computed,7/20/2015 12:00,1119.841
R20-2015-08,computed,7/20/2015 14:24,1119.84
R20-2015-08,computed,7/20/2015 16:48,1119.839
R20-2015-08,computed,7/20/2015 19:12,1119.838
R20-2015-08,computed,7/20/2015 21:36,1119.836
R20-2015-08,computed,7/21/2015 0:00,1119.835
R20-2015-08,computed,7/21/2015 2:24,1119.834
R20-2015-08,computed,7/21/2015 4:48,1119.833
R20-2015-08,computed,7/21/2015 7:12,1119.832
R20-2015-08,computed,7/21/2015 9:36,1119.831
R20-2015-08,computed,7/21/2015 12:00,1119.829
R20-2015-08,computed,7/21/2015 14:24,1119.828
R20-2015-08,computed,7/21/2015 16:48,1119.827
R20-2015-08,computed,7/21/2015 19:12,1119.826
